NAME,SEASON,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PPG
Alena Luciani,2012,1.5,4.2,35.9,0.4,1.7,24.3,0.5,1.1,41.7,3.9
Samantha Jacobs,2012,0.7,1.8,40.5,0.0,0.0,0.0,0.3,0.5,54.5,1.7
Shelby Kurt,2012,3.4,10.0,34.0,1.2,4.0,29.8,3.1,4.3,73.3,11.1
Christa Mancino,2012,3.8,11.1,34.3,0.6,2.6,24.1,1.4,2.4,57.7,9.6
Isabel Ormond,2012,1.2,3.9,30.6,0.3,0.8,35.3,0.5,0.9,60.0,3.2
Vanessa Bonomo,2012,2.7,8.3,32.2,1.0,3.0,33.8,1.7,2.5,67.9,8.1
Kathryn Dye,2012,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elizabeth Burns,2012,3.4,9.5,35.2,0.0,0.9,5.0,1.6,2.5,65.5,8.4
Jacklynn Nimec,2012,2.2,5.8,38.0,0.8,2.4,34.2,1.6,2.1,78.8,6.8
Abby Hurd,2012,0.9,3.6,25.9,0.8,2.4,31.6,1.0,1.6,64.0,3.6
Alyska Lukan,2012,3.0,7.2,41.7,0.4,1.0,40.0,0.6,1.6,37.5,7.0
Katie Knight,2012,1.0,2.6,39.0,0.6,1.4,45.5,0.2,0.2,75.0,2.8
Hailey Milligan,2012,4.3,8.7,49.4,0.0,0.0,0.0,2.2,3.4,65.7,10.8
Caitlin Croley,2012,0.5,1.5,32.1,0.0,0.1,0.0,0.2,0.5,44.4,1.2
Rebecca Quiring,2012,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,50.0,0.1
Taylor Chiarot,2012,6.9,16.5,41.9,0.8,2.9,27.0,2.0,2.3,86.0,16.5
Stephanie Truelove,2012,1.6,3.8,42.9,0.0,0.0,0.0,1.8,2.8,63.9,5.0
Samantha Hunt,2012,1.3,4.9,26.5,1.0,2.6,38.9,0.3,0.6,50.0,3.9
Casea Fuller,2012,0.4,2.0,18.2,0.2,1.1,16.7,0.5,0.5,83.3,1.4
Emilie Vachon,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaitlin Dafoe,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elissa Dewit,2012,0.8,1.9,42.3,0.6,1.5,38.1,0.1,0.2,33.3,2.2
Teddi Firmi,2012,1.5,4.8,32.1,0.0,0.2,0.0,0.6,1.4,45.2,3.7
Sarah Nolette,2012,1.4,3.7,36.5,0.8,2.4,36.2,0.1,0.2,75.0,3.7
Ariane Lachance-Scantland,2012,1.1,3.3,34.2,0.7,1.6,44.4,0.0,0.1,33.3,3.0
Emilie Cyr,2012,1.3,3.6,36.7,0.5,1.6,30.6,0.4,0.4,88.9,3.5
Maddie Stephen,2012,1.7,4.4,38.0,0.0,0.1,0.0,1.2,1.9,66.7,4.6
Kellie Ring,2012,3.2,7.8,41.5,1.0,2.5,40.0,1.2,1.7,68.4,8.6
Ashley Hoover,2012,0.5,1.1,41.2,0.0,0.0,0.0,0.3,0.6,55.6,1.3
Tatiana Hanlan,2012,1.4,4.1,35.1,1.0,2.8,35.2,0.7,0.8,87.5,4.6
Elizabeth Dent,2012,0.9,1.8,50.0,0.1,0.1,100.0,0.1,0.2,50.0,2.0
Bess Lennox,2012,3.4,7.5,45.1,0.3,0.7,43.8,1.6,2.1,76.6,8.7
Hannah Sunley-Paisley,2012,7.6,15.2,50.1,0.0,0.1,0.0,3.2,5.4,59.3,18.5
Jenna Gilbert,2012,4.3,10.5,40.5,2.4,6.2,39.0,1.5,2.0,72.7,12.4
Liz Boag,2012,2.7,7.9,34.4,1.7,4.3,39.0,1.2,1.8,65.7,8.4
Paige Robinson,2012,1.5,5.0,30.9,0.5,1.4,33.3,1.4,2.1,65.2,4.9
Rachael Urosevic,2012,1.5,3.8,38.1,1.3,2.5,51.8,0.5,0.6,85.7,4.8
Lisa Minutillo,2012,1.4,4.3,32.9,0.6,2.4,23.9,0.3,0.6,54.5,3.7
Brittany Moore,2012,5.6,13.8,40.8,2.0,5.1,38.4,4.0,5.1,77.0,17.2
Gemma Bullard,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meaghan MacDougall,2012,1.5,4.2,34.8,0.5,1.4,32.3,0.4,0.5,72.7,3.7
Christine Wallace,2012,2.2,6.7,33.3,0.6,2.3,26.0,1.4,1.4,96.8,6.4
Sydney Kernahan,2012,1.9,4.7,39.8,0.0,0.0,0.0,0.8,2.4,32.1,4.5
Hanna Kopshynska,2012,1.8,5.2,34.8,0.0,0.1,0.0,0.5,0.8,64.3,4.2
Jenny Wright,2012,2.7,6.5,41.7,0.6,2.0,28.9,0.8,1.4,60.0,6.9
Emma Stallwood,2012,0.3,0.8,44.4,0.1,0.3,25.0,0.0,0.0,0.0,0.8
Jillian Siemienik,2012,0.4,1.3,28.0,0.1,0.2,33.3,0.4,0.5,70.0,1.2
Joanna Medri,2012,3.6,10.8,34.0,1.4,4.2,33.7,0.9,1.6,61.3,9.7
Melissa Frederick,2012,1.8,2.8,64.3,0.2,0.4,50.0,0.2,0.4,50.0,4.0
Jill Stratton,2012,5.8,13.7,42.4,1.0,3.1,30.3,2.0,3.2,62.7,14.6
Julie Longauer,2012,1.9,5.2,37.2,0.0,0.1,0.0,1.8,2.6,71.7,5.7
Amanda Lum,2012,0.2,1.0,20.0,0.0,0.4,0.0,0.2,0.4,50.0,0.6
Megan Stoncius,2012,2.2,6.1,36.7,0.0,0.1,33.3,2.7,3.9,69.5,7.2
Kristina Menton,2012,1.1,2.7,42.1,0.0,0.0,0.0,1.0,1.1,87.5,3.3
Alicia Va Kampen,2012,3.6,6.2,58.0,0.1,0.1,100.0,1.1,2.4,47.4,8.5
Liane Bailey,2012,1.4,5.2,27.2,0.3,1.2,22.2,1.2,1.7,70.3,4.3
Rachael Sider,2012,1.5,4.0,39.1,0.4,1.0,42.9,1.1,1.2,92.3,4.6
Amanda Lauzon,2012,1.9,4.6,40.9,0.0,0.0,0.0,0.6,0.9,64.7,4.4
Jenalle Vanhie,2012,0.7,2.1,31.9,0.0,0.1,0.0,0.4,0.5,72.7,1.7
Kristy Chute,2012,1.7,5.7,29.7,0.2,1.4,18.2,1.2,1.8,69.0,4.9
Jen Coffin,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sherri Pierce,2012,3.9,10.5,36.7,0.5,1.6,32.4,3.8,5.8,65.6,12.0
Colleen Quinlan,2012,2.6,7.4,34.5,0.8,3.1,24.0,0.4,0.8,53.8,6.3
Erin Robbins,2012,1.0,5.3,18.8,0.3,2.0,16.7,1.5,2.3,64.3,3.8
Cheryll Paranaque,2012,1.0,3.6,27.5,0.4,1.1,31.3,1.3,1.9,66.7,3.6
Mackenzie Lougheed,2012,1.3,3.5,37.0,0.0,0.0,0.0,0.3,0.7,46.7,2.9
Madison Behr,2012,2.0,6.5,31.0,0.8,2.9,28.1,0.6,1.0,56.5,5.4
Vivian Milliken,2012,0.4,1.3,27.8,0.1,0.4,40.0,0.3,0.7,40.0,1.1
Laura Bossers,2012,2.0,6.7,29.3,0.6,2.1,29.8,1.3,2.4,53.8,5.8
Laura Burnett,2012,2.5,9.3,27.3,0.9,2.8,31.1,2.4,3.9,62.4,8.4
Emma Phillips,2012,0.2,0.8,28.6,0.1,0.1,100.0,0.2,0.2,100.0,0.8
Theresa Jacobse,2012,1.3,6.0,21.2,0.1,0.6,15.4,0.8,1.5,52.9,3.5
Jenna Graham,2012,0.3,1.6,18.2,0.1,0.9,16.7,0.4,0.6,66.7,1.1
Sam McIntrye,2012,1.7,4.7,36.5,0.1,0.7,13.3,1.3,1.9,68.3,4.8
Kate Kuntze,2012,1.4,4.7,28.8,0.0,0.1,0.0,1.0,1.7,59.5,3.7
Marti Killeen,2012,2.7,8.8,30.4,0.7,3.4,20.3,1.7,2.9,58.7,7.7
Jenny Vaughan,2012,4.8,12.0,39.6,0.5,2.3,24.0,4.0,5.0,79.1,14.0
Lauren Seabrook,2012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katelyn Leddy,2012,4.2,6.8,61.3,0.0,0.0,0.0,2.6,3.9,67.4,11.0
Emma Nieuwenhuizen,2012,2.1,5.4,39.0,0.0,0.3,16.7,0.9,1.3,67.9,5.1
Caroline Wolynski,2012,1.3,3.8,35.4,0.0,0.5,0.0,0.4,0.9,42.1,3.0
Laura Dally,2012,4.6,12.2,37.9,1.7,4.4,39.2,1.8,2.9,62.5,12.8
Rebecca Moss,2012,2.0,5.4,38.1,1.5,3.7,40.7,0.2,0.3,66.7,5.8
Annabel Hancock,2012,2.0,5.1,38.1,1.1,2.2,50.0,0.3,0.8,38.9,5.3
Lacey Knox,2012,2.5,6.0,42.0,0.9,2.4,35.8,0.7,1.2,61.5,6.6
Jory McDonald,2012,1.2,3.1,39.1,0.0,0.0,0.0,0.6,1.2,51.9,3.1
Melissa Rondinelli,2012,1.1,2.4,44.2,0.0,0.2,0.0,0.9,1.4,65.4,3.1
Bhavika Chauhan,2012,0.4,0.6,60.0,0.0,0.0,0.0,0.1,0.1,100.0,0.9
Emily Abbott,2012,1.9,5.9,32.3,1.0,3.5,28.2,1.3,1.5,82.4,6.1
Bojana Kovacevic,2012,4.1,9.0,45.7,1.8,5.0,35.5,1.4,1.6,83.3,11.4
Korissa Williams,2012,3.4,7.6,44.6,0.3,1.2,26.9,1.6,2.5,63.6,8.7
Iva Peklova,2012,2.7,7.4,36.5,0.1,0.6,16.7,1.2,1.6,77.4,6.7
Miah-Marie Langlois,2012,4.2,9.9,42.4,1.2,3.5,35.1,2.0,2.7,76.3,11.6
Jessica Clemencon,2012,6.7,12.7,53.0,0.0,0.1,0.0,4.1,5.0,82.0,17.6
Jocelyn LaRocque,2012,2.0,4.4,45.4,0.9,2.4,38.5,0.4,0.7,60.0,5.3
Bethany Wachna,2012,1.4,3.3,42.9,0.0,0.1,0.0,1.1,1.8,60.0,3.9
Tessa Kreiger,2012,1.1,2.1,53.3,0.0,0.0,0.0,0.4,1.0,45.0,2.7
Jessica Gordon,2012,0.6,1.8,33.3,0.0,0.0,0.0,0.6,0.8,70.6,1.8
Anna Mullins,2012,0.7,1.8,39.1,0.5,1.2,40.0,0.2,0.5,28.6,2.0
Laura Mullins,2012,2.4,5.0,47.0,1.6,3.5,43.7,0.9,1.0,90.0,7.2
Francesca Bellehumeur-Moya,2012,0.5,4.0,12.5,0.2,1.8,14.3,0.2,0.5,50.0,1.5
Nadia Qahwash,2012,3.1,9.4,33.3,0.6,2.4,24.2,3.6,5.1,69.4,10.4
Brittany Szockyj,2012,4.0,12.0,33.1,1.8,5.7,31.9,2.6,3.3,78.6,12.3
Llyandra Kerr,2012,4.1,10.9,37.7,0.2,0.3,50.0,1.7,2.2,76.2,10.1
Jillian Walker,2012,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Jessica Ramkeesoon,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samantha Ernest,2012,3.4,10.9,31.0,1.4,5.3,26.7,1.1,1.5,73.5,9.3
Hayley Finn,2012,1.5,6.5,22.2,0.9,3.5,26.0,0.5,1.0,52.2,4.4
Kayla Pangos,2012,1.2,4.5,28.1,0.6,1.9,29.7,1.6,2.1,78.6,4.7
Courtney Osborne,2012,2.0,5.5,37.4,1.0,2.5,37.7,1.5,2.2,67.4,6.5
Lexie Sananes,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
April Hill,2012,0.8,2.5,31.3,0.6,1.8,33.3,0.4,0.7,55.6,2.5
Emma Ferguson,2012,0.6,2.6,22.6,0.2,1.5,16.7,0.2,0.2,100.0,1.6
Jenna Elliott,2012,0.5,0.5,100.0,0.5,0.5,100.0,0.0,0.0,0.0,1.5
Saskia Va ginhoven,2012,2.7,4.3,62.8,0.0,0.0,0.0,2.5,3.5,73.9,8.0
Shelby Hulcul,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anneka Bakker,2012,2.8,5.7,48.7,0.0,0.1,0.0,1.9,2.3,82.6,7.4
Sally Hillier,2012,3.2,9.4,33.5,1.6,4.7,32.9,1.1,1.3,83.3,9.0
Nicole Clarke,2012,5.4,11.8,46.0,1.3,3.1,41.3,3.5,3.9,89.7,15.6
Sarah Binns,2012,1.9,3.8,49.3,0.7,1.7,40.6,0.9,1.2,77.3,5.4
Jill Verhesen,2012,1.2,3.0,39.3,0.0,0.1,0.0,0.7,1.4,51.9,3.1
Megan Wickstrom,2012,0.6,1.6,39.1,0.4,0.8,45.5,0.9,1.0,92.9,2.6
Arianne Sakundiak,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renee Byrne,2012,1.0,2.3,42.9,0.7,1.2,54.5,0.2,0.4,50.0,2.9
Andria Carlyon,2012,1.7,4.0,42.5,0.0,0.0,0.0,1.2,1.6,72.7,4.6
Kelly Lyons,2012,1.7,3.6,48.5,0.0,0.0,0.0,1.5,2.6,58.0,5.0
Caitlin Stiksma,2012,1.1,2.3,45.5,0.0,0.1,0.0,1.6,2.4,65.2,3.7
Katie Arbuthnot,2012,3.2,7.5,43.3,0.3,1.1,31.8,0.9,1.4,64.3,7.8
Megan Va d kraats,2012,1.4,3.9,37.1,0.0,0.0,0.0,0.3,0.3,100.0,3.2
Kendra Asleson,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaime Norum,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalee Kartzmark,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Kaela Cranston,2012,1.2,5.0,24.2,0.0,0.1,0.0,0.6,0.8,64.7,3.0
Madison Bradbury,2012,1.0,7.9,12.7,0.5,3.8,13.3,1.5,2.1,70.6,4.0
Kalena Green,2012,0.1,0.6,16.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2
Stephanie Haynes,2012,1.1,4.7,24.7,0.0,0.2,0.0,1.3,2.4,55.3,3.6
Raisa Rybinski,2012,1.3,4.7,27.7,0.1,0.8,17.6,0.3,1.2,29.2,3.1
Aimee Johnston,2012,4.5,14.2,32.0,0.2,1.2,20.0,2.4,2.9,81.0,11.7
Alanna Johnston,2012,0.8,4.2,20.0,0.1,1.6,9.7,0.3,0.7,42.9,2.1
Sarah Dobie,2012,0.3,1.7,17.6,0.0,0.3,0.0,0.8,1.0,80.0,1.4
Jaynell Gillett,2012,2.5,7.7,33.1,0.0,0.1,0.0,2.5,4.5,56.0,7.7
Chantel Gaslard,2012,1.8,5.6,32.7,0.0,0.0,0.0,1.1,1.8,58.8,4.7
Jayla Bousquet,2012,0.4,2.6,15.4,0.0,0.4,0.0,0.4,0.4,100.0,1.2
Kiersten Hilton,2012,1.4,3.5,40.8,0.4,1.3,27.8,0.6,1.0,57.1,3.8
Jessica Franz,2012,4.0,9.0,45.0,0.1,0.8,11.8,3.4,4.8,70.5,11.6
Megan Schaufele,2012,0.4,2.2,19.4,0.1,0.7,20.0,0.1,0.3,50.0,1.1
Jenna Kaye,2012,5.7,11.7,48.3,0.8,1.9,39.5,2.5,3.1,81.0,14.6
Jessica Roseboom,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamara Jarrett,2012,4.8,10.6,45.8,0.6,1.6,35.5,2.1,3.0,68.9,12.3
Ashley Hirons,2012,1.3,4.8,27.2,1.1,3.7,29.6,0.3,0.3,83.3,4.0
Alex Cole,2012,4.1,8.0,51.3,0.0,0.1,0.0,3.1,4.5,70.0,11.3
Megan Lang,2012,3.6,7.5,48.3,2.2,4.2,51.5,0.7,0.9,78.6,10.1
Esther Graff,2012,1.1,2.8,39.3,0.1,0.2,50.0,0.9,1.2,75.0,3.2
Erika Romanow,2012,1.5,4.2,35.7,1.4,4.0,36.7,0.1,0.1,100.0,4.5
Lawrie Saunders,2012,0.6,1.2,55.0,0.0,0.0,0.0,0.2,0.5,44.4,1.5
Samara Pereira,2012,0.9,2.8,31.9,0.0,0.1,0.0,0.6,1.3,45.5,2.4
Sara Levesque,2012,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Cassidy Taal,2012,0.7,2.2,31.8,0.1,0.8,12.5,0.9,1.4,64.3,2.4
Ali Cameron,2012,3.3,7.0,46.8,1.4,3.5,39.1,1.2,1.4,85.7,9.2
Jami Wiebe,2012,0.6,2.1,29.7,0.2,0.8,21.4,0.4,0.9,47.1,1.8
Taylor Crozon,2012,0.1,0.4,25.0,0.0,0.0,0.0,0.5,0.7,71.4,0.7
Lauren Taal,2012,4.0,11.4,35.5,1.1,4.4,25.0,3.1,4.1,76.8,12.3
Kassie Colonna,2012,1.3,2.4,55.0,0.0,0.1,0.0,0.5,0.7,66.7,3.1
Stephanie Inman,2012,1.4,5.2,28.2,0.1,1.3,11.5,0.3,0.6,58.3,3.4
Morgan Cross,2012,1.9,4.5,42.2,0.6,1.4,37.9,0.7,1.2,54.2,5.0
Natalie Nichols,2012,3.8,9.9,38.1,0.2,1.2,20.0,1.1,2.4,47.5,8.9
Katlyn Olsen,2012,2.8,7.3,37.4,1.3,4.1,31.7,1.1,1.4,75.9,7.9
Kim Veldman,2012,3.4,7.8,42.7,0.1,0.5,11.1,3.3,4.3,75.9,10.1
Deanna Dotts,2012,2.4,6.2,38.1,0.1,0.4,28.6,1.3,2.1,61.5,6.1
Andrea Filipkova,2012,1.1,2.8,38.7,0.0,0.0,0.0,0.4,0.4,100.0,2.5
Lauren Mortier,2012,1.5,5.9,24.8,0.6,3.2,19.7,0.9,1.4,69.2,4.5
S. Carmona-Galdamez,2012,1.6,5.0,31.0,0.0,0.1,0.0,0.8,1.1,72.7,3.9
Stephanie Gill,2012,1.8,4.7,37.6,1.1,2.7,40.7,0.8,0.8,93.8,5.3
Brittany Koop,2012,1.4,4.3,32.9,0.4,1.6,22.2,0.4,0.7,58.3,3.6
Maria Pawlyshyn,2012,1.6,4.7,33.0,0.1,1.2,12.5,1.1,1.5,73.3,4.3
Robyn Eyer,2012,1.5,4.4,33.7,1.4,3.6,39.7,0.8,1.0,84.2,5.2
Samantha Pyke,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christiane Fischer,2012,0.6,2.2,26.8,0.1,0.6,18.2,0.3,0.4,75.0,1.6
Melanie Edel,2012,1.9,4.4,43.8,0.1,0.1,100.0,0.4,0.9,43.8,4.3
Mubo Ilelaboye,2012,4.2,12.1,35.3,1.1,3.9,29.5,2.9,3.7,77.0,12.5
Allison Balasko,2012,3.1,8.3,36.7,0.0,0.3,0.0,3.2,3.9,80.3,9.3
Vanessa D vries,2012,1.2,4.3,28.6,0.0,0.0,0.0,1.3,1.9,67.6,3.7
Michelle Clark,2012,5.4,13.0,41.5,2.9,7.7,37.3,1.3,1.8,74.3,14.9
Joanna Zalesiak,2012,4.7,12.2,38.1,0.7,2.5,26.0,2.8,4.4,63.6,12.8
Madi Docherty,2012,0.6,1.8,32.3,0.4,1.2,28.6,0.8,1.4,60.9,2.4
Carly Graham,2012,3.0,6.7,44.0,2.1,5.0,43.4,0.6,0.7,78.6,8.6
Taylor Pelletier,2012,0.4,1.7,24.0,0.1,0.9,14.3,0.3,0.4,83.3,1.3
Jennilea Coppola,2012,1.3,3.2,40.6,0.0,0.0,0.0,0.8,1.3,65.4,3.5
Alyssia Kajati,2012,2.1,4.3,48.3,0.0,0.0,0.0,0.8,1.1,65.2,5.0
Danielle Schmidt,2012,3.8,8.4,44.6,0.9,3.0,29.5,1.9,2.2,82.2,10.3
Megan Chamberlin,2012,1.8,3.8,46.1,0.0,0.2,0.0,0.9,1.1,85.7,4.4
Brittany Read,2012,2.9,5.2,55.3,0.0,0.0,0.0,2.2,2.6,83.0,7.9
Lindsay Ledingham,2012,4.2,8.9,47.5,0.3,1.4,25.0,3.6,4.6,78.3,12.4
Kayla Hannah,2012,0.7,1.2,55.6,0.0,0.0,0.0,0.7,0.8,91.7,2.1
Riley Humbert,2012,1.6,3.4,45.6,0.6,1.8,34.3,0.2,0.5,40.0,3.9
Erica Gavel,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Hipperson,2012,2.4,5.0,46.5,0.9,2.1,45.2,1.4,2.1,66.7,7.0
Kabree Howard,2012,2.8,7.4,37.8,1.4,3.8,36.0,2.0,2.4,85.1,8.9
Kiera Lyons,2012,2.6,6.2,43.1,0.8,2.3,32.6,1.3,1.6,83.9,7.3
Amy Lackie,2012,1.6,5.2,29.5,0.9,3.2,29.2,0.6,0.8,73.3,4.6
Taya Keujer,2012,0.6,1.1,57.9,0.0,0.0,0.0,0.4,0.7,61.5,1.7
Tracy Holloway,2012,0.6,1.4,46.7,0.1,0.3,33.3,0.2,0.2,100.0,1.5
Katie Miyazaki,2012,5.6,12.7,43.9,0.6,1.7,35.5,3.4,4.4,77.5,15.2
Trisha Carriere,2012,1.4,3.5,40.5,0.0,0.0,0.0,0.8,1.5,55.6,3.7
Kelsey Trulsrud,2012,2.1,4.3,50.0,0.1,0.5,11.1,2.1,3.0,72.9,6.5
Dalyce Emmerson,2012,5.0,9.7,52.3,0.0,0.0,0.0,3.3,4.8,68.0,13.4
Jordyn Halvorson,2012,0.5,1.1,39.1,0.1,0.1,50.0,0.3,0.8,40.0,1.3
Jade Montgomery,2012,0.4,1.0,40.0,0.3,0.6,44.4,0.3,0.5,57.1,1.3
Kaitlyn Widsten,2012,2.9,8.1,36.4,1.3,3.2,39.6,2.6,3.4,76.5,9.7
Sarah Malate,2012,0.0,1.0,0.0,0.0,0.4,0.0,0.1,0.2,50.0,0.1
Jorri Duxbury,2012,2.5,5.9,42.5,0.2,0.9,25.0,1.9,3.2,61.4,7.2
Jen Ju,2012,5.1,13.3,38.5,2.1,6.2,34.2,1.6,2.1,73.7,13.9
Britney Walton,2012,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,100.0,0.4
Tracy Kocs,2012,1.8,6.6,27.1,0.9,2.5,35.6,1.9,2.4,79.1,6.3
Taiysa Worsfeld,2012,2.4,7.6,32.1,0.8,3.3,25.0,1.4,2.4,56.8,7.1
Kailey Colonna,2012,1.3,4.8,26.7,0.0,0.1,0.0,0.8,1.0,77.8,3.3
Diane Schuetze,2012,6.1,14.3,42.2,0.3,1.2,22.7,6.2,7.9,78.2,18.6
Michelle Dimond,2012,1.8,3.3,53.3,0.0,0.2,0.0,0.4,1.1,42.1,4.0
Karalyn Forsyth,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily Knauff,2012,2.5,8.1,31.0,0.8,2.4,32.6,1.4,2.6,53.2,7.2
Ashleyn Sarowa,2012,0.1,0.4,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2
Janelle Traber,2012,1.9,6.1,30.9,0.6,2.3,26.8,1.3,1.6,82.8,5.7
Stephanie Carkner,2012,1.0,3.4,29.0,0.4,1.2,31.8,1.3,2.2,60.0,3.7
Katelyn Star,2012,0.5,1.6,30.8,0.2,0.9,28.6,0.1,0.4,33.3,1.4
Chelsey Olsen,2012,0.8,2.6,29.8,0.3,1.2,23.8,0.6,1.0,61.1,2.4
Laurissa Weigl,2012,0.7,1.8,38.7,0.0,0.1,0.0,0.3,0.8,38.5,1.7
Rachelle Briscoe,2012,0.5,0.8,60.0,0.0,0.0,0.0,0.2,0.7,25.0,1.2
Holly Strom,2012,4.9,11.6,42.6,0.2,1.1,20.0,2.5,3.7,68.2,12.6
Kristen Ford,2012,0.4,1.3,31.6,0.0,0.1,0.0,0.2,0.4,50.0,1.0
Laurelle Weigl,2012,3.7,8.9,41.8,0.1,0.7,20.0,2.1,2.9,72.1,9.7
Tiffany Olsen,2012,4.3,10.7,40.4,0.0,0.2,0.0,2.3,3.4,67.2,10.9
Sarah Cleveland,2012,3.3,9.8,33.9,1.6,5.5,29.3,1.6,2.0,77.8,9.8
Kristen Hughes,2012,3.1,9.2,33.3,2.0,6.2,32.1,2.0,2.4,83.7,10.1
Cassandra Knievel,2012,1.0,4.7,21.4,0.6,3.3,18.6,1.0,1.1,90.0,3.6
Victoria Spangehl,2012,1.1,2.1,51.4,0.0,0.0,0.0,0.8,1.4,56.0,2.9
Chloee St Amour,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristjana Young,2012,6.2,12.3,50.2,0.3,1.2,23.8,2.7,3.2,84.2,15.3
Stephanie Bell,2012,0.4,1.5,26.7,0.0,0.0,0.0,0.1,0.6,16.7,0.9
Alyssa Binns,2012,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
Adrienne Parkin,2012,0.6,1.7,34.6,0.3,0.9,28.6,0.1,0.3,50.0,1.6
Erika Vieweg,2012,1.3,3.4,38.9,0.4,1.1,33.3,0.1,0.2,66.7,3.1
Zana Williams,2012,0.8,3.4,22.2,0.1,1.1,11.1,0.1,0.5,25.0,1.8
Zara Huntley,2012,5.0,10.2,49.2,0.0,0.0,0.0,3.8,4.6,82.9,13.8
Alexandra Vieweg,2012,4.9,9.2,53.0,0.6,1.6,37.9,2.1,2.6,78.7,12.4
Leigh Stansfield,2012,2.8,6.1,46.4,0.0,0.1,0.0,2.4,3.7,65.2,8.1
Melissa Irish,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily Kanester,2012,2.3,7.1,32.8,1.1,4.2,26.3,2.1,3.1,69.1,7.9
Audrey Siebert-Timmer,2012,0.9,3.0,31.5,0.0,0.0,0.0,0.8,1.7,48.4,2.7
Ashley Briker,2012,2.5,8.3,29.8,0.9,4.0,22.1,1.9,2.6,75.0,7.8
Kiersten Schulhan,2012,0.2,1.4,16.0,0.0,0.1,0.0,0.7,1.2,61.9,1.2
Krystal Schouten,2012,2.3,5.3,42.7,0.0,0.0,0.0,1.3,1.7,76.7,5.8
Roslyn Huber,2012,5.4,11.1,48.1,0.6,1.5,40.0,2.3,3.6,63.9,13.6
Madison Kaneda,2012,3.6,10.2,35.7,1.1,2.9,37.5,2.8,3.5,79.6,11.1
Whitney Hamilton,2012,0.7,2.1,33.3,0.6,1.4,43.5,0.0,0.0,0.0,2.0
Laura Campbell,2012,0.4,2.3,19.0,0.0,0.6,0.0,1.2,1.7,71.0,2.1
Tia Sadler,2012,0.7,2.1,31.3,0.2,0.6,33.3,0.2,0.3,60.0,1.7
Mackenzie Carnes,2012,0.3,1.7,16.1,0.2,0.8,21.4,0.2,0.3,50.0,0.9
Angela White,2012,1.7,5.3,31.8,0.2,1.1,23.5,1.0,1.3,76.2,4.6
Sarah Allison,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiko Ohama,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emma Woo,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaslyen Kau singh,2012,0.3,1.9,15.4,0.0,0.9,0.0,0.3,0.3,100.0,0.9
Z. Smith-Haramboure,2012,0.6,2.3,28.1,0.2,1.6,13.6,0.5,0.7,70.0,2.0
Aieisha Luyken,2012,4.1,12.2,33.3,1.5,5.6,27.1,2.7,3.7,73.0,12.4
Courtney Bartel,2012,2.6,8.5,30.7,1.1,4.4,25.3,0.6,0.6,90.9,6.9
Sarah Wierks,2012,3.3,7.3,45.8,0.0,0.1,0.0,2.7,3.6,73.8,9.3
