,TEAM,SEASON,PLYR_YR,NUM,GP,GS,MIN/G,player_id
4972,windsor,2020,,10,22.0,8.0,18.4,1848
4973,windsor,2020,,12,13.0,10.0,20.5,1849
4974,windsor,2020,,13,22.0,3.0,18.2,2306
4975,windsor,2020,,14,18.0,16.0,26.2,1405
4976,windsor,2020,,15,18.0,4.0,17.4,2307
4977,york,2020,F,3,20.0,0.0,10.0,2308
4978,york,2020,S,6,20.0,0.0,21.8,1853
4979,york,2020,S,7,22.0,21.0,23.6,1699
4980,york,2020,J,8,18.0,0.0,5.5,2083
4981,york,2020,S,9,21.0,21.0,30.1,1409
4982,york,2020,S,10,22.0,0.0,12.9,1854
4983,york,2020,S,11,22.0,17.0,24.6,1855
4984,york,2020,S,12,13.0,8.0,18.7,1856
4985,york,2020,S,13,2.0,0.0,3.5,1857
4986,york,2020,S,14,22.0,22.0,30.0,1636
4987,york,2020,F,15,3.0,0.0,2.7,2309
4988,york,2020,S,21,22.0,21.0,28.6,1859
4989,alberta,2020,S,0,19.0,0.0,8.0,2084
4990,alberta,2020,S,1,16.0,0.0,7.9,2085
4991,alberta,2020,S,2,20.0,20.0,27.0,1415
4992,alberta,2020,F,3,20.0,0.0,14.8,2310
4993,alberta,2020,J,4,19.0,0.0,22.6,1861
4994,alberta,2020,S,5,20.0,20.0,25.2,1862
4995,alberta,2020,S,6,7.0,0.0,8.3,2086
4996,alberta,2020,J,7,0.0,0.0,0.0,1863
4997,alberta,2020,J,8,0.0,0.0,0.0,1640
4998,alberta,2020,J,9,12.0,0.0,16.3,1641
4999,alberta,2020,J,10,20.0,20.0,18.8,1416
5000,alberta,2020,F,11,5.0,0.0,7.0,2311
5001,alberta,2020,S,12,20.0,20.0,27.6,1174
5002,alberta,2020,F,13,20.0,2.0,17.4,2312
5003,alberta,2020,J,14,18.0,17.0,16.2,1417
5004,brandon,2020,,1,20.0,2.0,19.3,1868
5005,brandon,2020,,3,1.0,0.0,1.0,2313
5006,brandon,2020,,4,20.0,0.0,14.2,2314
5007,brandon,2020,,5,17.0,14.0,27.5,1867
5008,brandon,2020,,6,12.0,12.0,23.3,1642
5009,brandon,2020,,7,20.0,20.0,26.6,1419
5010,brandon,2020,,8,20.0,20.0,25.1,2088
5011,brandon,2020,,9,19.0,0.0,7.0,2315
5012,brandon,2020,,10,16.0,5.0,14.1,2316
5013,brandon,2020,,11,16.0,0.0,8.4,2317
5014,brandon,2020,,12,19.0,6.0,11.2,1975
5015,brandon,2020,,14,19.0,0.0,15.1,2318
5016,calgary,2020,F,00,20.0,0.0,12.3,2319
5017,calgary,2020,F,01,4.0,0.0,3.0,2320
5018,calgary,2020,F,02,3.0,0.0,2.7,2092
5019,calgary,2020,J,03,17.0,4.0,19.1,1644
5020,calgary,2020,S,05,0.0,0.0,0.0,1182
5021,calgary,2020,S,06,18.0,18.0,26.8,1870
5022,calgary,2020,S,07,7.0,0.0,5.9,2093
5023,calgary,2020,J,08,20.0,20.0,28.9,1871
5024,calgary,2020,S,09,20.0,1.0,15.7,1869
5025,calgary,2020,S,10,20.0,16.0,20.9,1456
5026,calgary,2020,J,11,3.0,0.0,13.0,1872
5027,calgary,2020,S,12,20.0,20.0,27.3,1425
5028,calgary,2020,S,14,14.0,0.0,6.5,2094
5029,calgary,2020,S,21,20.0,3.0,17.4,1648
5030,calgary,2020,S,24,16.0,16.0,18.4,2321
5031,lethbridge,2020,,01,17.0,0.0,3.1,1650
5032,lethbridge,2020,,02,20.0,14.0,28.7,2322
5033,lethbridge,2020,,03,20.0,20.0,30.6,1429
5034,lethbridge,2020,,04,20.0,20.0,32.8,1873
5035,lethbridge,2020,,05,20.0,3.0,18.3,1651
5036,lethbridge,2020,,06,0.0,0.0,0.0,2323
5037,lethbridge,2020,,07,19.0,0.0,14.5,2324
5038,lethbridge,2020,,08,10.0,0.0,8.4,2325
5039,lethbridge,2020,,09,10.0,9.0,29.7,2098
5040,lethbridge,2020,,10,16.0,14.0,28.2,1876
5041,lethbridge,2020,,11,0.0,0.0,0.0,2326
5042,lethbridge,2020,,12,10.0,0.0,13.6,2327
5043,macewan,2020,,01,20.0,6.0,18.1,2100
5044,macewan,2020,,02,20.0,4.0,14.9,1879
5045,macewan,2020,,03,20.0,2.0,12.4,1657
5046,macewan,2020,,04,1.0,0.0,4.0,2328
5047,macewan,2020,,05,20.0,14.0,21.7,2102
5048,macewan,2020,,06,12.0,5.0,16.5,1207
5049,macewan,2020,,07,20.0,13.0,30.3,1881
5050,macewan,2020,,08,20.0,19.0,23.9,1878
5051,macewan,2020,,09,0.0,0.0,0.0,1655
5052,macewan,2020,,10,0.0,0.0,0.0,2329
5053,macewan,2020,,11,18.0,16.0,28.8,1880
5054,macewan,2020,,12,20.0,1.0,10.8,2330
5055,macewan,2020,,13,8.0,0.0,6.6,1882
5056,macewan,2020,,14,20.0,20.0,28.1,1883
5057,macewan,2020,,15,5.0,0.0,4.2,2331
5058,manitoba,2020,J,1,0.0,0.0,0.0,2332
5059,manitoba,2020,S,2,20.0,0.0,15.9,2096
5060,manitoba,2020,S,3,20.0,20.0,33.0,1665
5061,manitoba,2020,S,4,20.0,20.0,21.6,1666
5062,manitoba,2020,F,5,20.0,14.0,31.7,2333
5063,manitoba,2020,J,6,20.0,0.0,14.4,1886
5064,manitoba,2020,J,7,17.0,7.0,8.6,1885
5065,manitoba,2020,S,8,19.0,19.0,29.3,665
5066,manitoba,2020,F,10,4.0,0.0,4.5,2334
5067,manitoba,2020,F,11,20.0,0.0,15.2,2335
5068,manitoba,2020,S,12,12.0,0.0,3.5,2105
5069,manitoba,2020,S,13,20.0,20.0,22.9,1447
5070,mountroyal,2020,,1,20.0,20.0,28.4,2106
5071,mountroyal,2020,,3,18.0,12.0,24.2,2336
5072,mountroyal,2020,,4,18.0,8.0,24.1,1673
5073,mountroyal,2020,,5,20.0,6.0,14.5,1887
5074,mountroyal,2020,,6,12.0,0.0,11.0,2337
5075,mountroyal,2020,,7,20.0,20.0,29.3,1889
5076,mountroyal,2020,,8,20.0,11.0,19.3,2338
5077,mountroyal,2020,,10,6.0,0.0,3.2,2108
5078,mountroyal,2020,,11,11.0,0.0,3.2,2111
5079,mountroyal,2020,,13,16.0,1.0,14.4,2339
5080,mountroyal,2020,,14,20.0,20.0,23.8,1891
5081,mountroyal,2020,,15,19.0,2.0,20.5,2340
5082,regina,2020,S,02,20.0,20.0,36.4,1450
5083,regina,2020,F,03,14.0,0.0,6.8,2341
5084,regina,2020,S,04,17.0,17.0,27.0,1451
5085,regina,2020,J,05,19.0,19.0,29.2,1894
5086,regina,2020,J,08,17.0,16.0,22.6,2114
5087,regina,2020,S,09,14.0,10.0,22.2,2342
5088,regina,2020,S,10,20.0,13.0,26.3,1680
5089,regina,2020,J,11,20.0,0.0,17.6,2343
5090,regina,2020,F,12,0.0,0.0,0.0,2344
5091,regina,2020,J,13,13.0,0.0,14.4,1677
5092,saskatchewan,2020,F,0,0.0,0.0,0.0,2345
5093,saskatchewan,2020,S,01,20.0,20.0,25.1,1681
5094,saskatchewan,2020,S,02,11.0,0.0,7.8,1682
5095,saskatchewan,2020,S,03,10.0,0.0,12.7,2115
5096,saskatchewan,2020,S,04,20.0,0.0,14.0,1683
5097,saskatchewan,2020,S,05,20.0,20.0,25.2,1455
5098,saskatchewan,2020,J,06,20.0,0.0,17.1,1896
5099,saskatchewan,2020,S,07,20.0,20.0,24.3,1457
5100,saskatchewan,2020,J,08,20.0,20.0,17.6,1897
5101,saskatchewan,2020,S,09,20.0,0.0,14.1,2346
5102,saskatchewan,2020,F,10,16.0,0.0,13.1,2347
5103,saskatchewan,2020,S,11,20.0,20.0,27.9,1684
5104,saskatchewan,2020,J,12,5.0,0.0,5.6,1675
5105,saskatchewan,2020,S,13,16.0,0.0,8.5,1686
5106,thompsonrivers,2020,,1,15.0,0.0,6.1,2117
5107,thompsonrivers,2020,,2,11.0,2.0,3.5,2348
5108,thompsonrivers,2020,,3,20.0,15.0,26.0,1899
5109,thompsonrivers,2020,,4,20.0,13.0,27.6,2349
5110,thompsonrivers,2020,,5,20.0,19.0,33.6,1460
5111,thompsonrivers,2020,,6,20.0,17.0,18.8,2350
5112,thompsonrivers,2020,,7,20.0,19.0,29.6,1217
5113,thompsonrivers,2020,,8,18.0,2.0,6.4,2351
5114,thompsonrivers,2020,,9,8.0,0.0,7.0,2119
5115,thompsonrivers,2020,,10,15.0,6.0,8.7,2121
5116,thompsonrivers,2020,,12,20.0,2.0,22.1,1902
5117,thompsonrivers,2020,,14,6.0,0.0,2.8,2352
5118,trinitywestern,2020,,01,18.0,18.0,30.7,2122
5119,trinitywestern,2020,,02,20.0,20.0,26.8,2353
5120,trinitywestern,2020,,03,20.0,7.0,20.9,2354
5121,trinitywestern,2020,,04,20.0,5.0,10.3,1904
5122,trinitywestern,2020,,05,20.0,20.0,29.9,2124
5123,trinitywestern,2020,,07,20.0,18.0,31.9,1907
5124,trinitywestern,2020,,08,19.0,2.0,11.4,1466
5125,trinitywestern,2020,,09,20.0,2.0,20.4,1691
5126,trinitywestern,2020,,10,1.0,0.0,1.0,2355
5127,trinitywestern,2020,,11,0.0,0.0,0.0,2125
5128,trinitywestern,2020,,12,0.0,0.0,0.0,1467
5129,trinitywestern,2020,,14,15.0,0.0,7.6,2356
5130,ubc,2020,J,01,16.0,14.0,24.8,1915
5131,ubc,2020,F,02,18.0,1.0,16.6,2126
5132,ubc,2020,S,03,0.0,0.0,0.0,1694
5133,ubc,2020,S,04,0.0,0.0,0.0,1910
5134,ubc,2020,S,05,20.0,13.0,25.3,2127
5135,ubc,2020,S,06,0.0,0.0,0.0,1696
5136,ubc,2020,S,07,16.0,1.0,8.1,1469
5137,ubc,2020,J,08,18.0,0.0,8.7,1911
5138,ubc,2020,J,09,20.0,20.0,30.6,1697
5139,ubc,2020,S,10,20.0,12.0,16.6,1698
5140,ubc,2020,S,11,20.0,20.0,29.8,1471
5141,ubc,2020,S,12,18.0,0.0,6.4,1912
5142,ubc,2020,F,13,9.0,0.0,4.7,2357
5143,ubc,2020,J,14,20.0,18.0,22.8,1913
5144,ubc,2020,S,15,12.0,1.0,11.3,2358
5145,ubcokanagan,2020,,01,20.0,4.0,15.3,2359
5146,ubcokanagan,2020,,02,20.0,19.0,28.4,2360
5147,ubcokanagan,2020,,03,2.0,0.0,4.0,2130
5148,ubcokanagan,2020,,04,15.0,0.0,15.0,2131
5149,ubcokanagan,2020,,05,14.0,0.0,5.8,2361
5150,ubcokanagan,2020,,06,20.0,9.0,17.7,2362
5151,ubcokanagan,2020,,07,11.0,0.0,7.5,1919
5152,ubcokanagan,2020,(2,08,0.0,0.0,0.0,1916
5153,ubcokanagan,2020,,09,12.0,11.0,31.1,2363
5154,ubcokanagan,2020,,10,20.0,18.0,22.6,2133
5155,ubcokanagan,2020,,11,20.0,0.0,13.9,2364
5156,ubcokanagan,2020,,12,20.0,20.0,30.6,1475
5157,ubcokanagan,2020,,13,17.0,0.0,8.8,2135
5158,ubcokanagan,2020,,14,20.0,19.0,25.2,2365
5159,ubcokanagan,2020,,15,2.0,0.0,3.5,2132
5160,ufv,2020,,00,20.0,4.0,21.3,2366
5161,ufv,2020,,01,15.0,0.0,7.0,1701
5162,ufv,2020,,02,10.0,0.0,6.5,2367
5163,ufv,2020,,03,4.0,0.0,3.3,2137
5164,ufv,2020,,04,18.0,16.0,26.1,2368
5165,ufv,2020,,05,17.0,0.0,8.1,1702
5166,ufv,2020,,06,20.0,0.0,15.7,1920
5167,ufv,2020,,08,14.0,1.0,7.0,2138
5168,ufv,2020,,09,20.0,19.0,22.9,2369
5169,ufv,2020,,10,20.0,20.0,34.9,1481
5170,ufv,2020,,11,0.0,0.0,0.0,2139
5171,ufv,2020,,12,18.0,0.0,6.8,1705
5172,ufv,2020,,13,0.0,0.0,0.0,2140
5173,ufv,2020,,14,20.0,20.0,24.9,1921
5174,unbc,2020,,01,10.0,1.0,15.5,2142
5175,unbc,2020,,02,16.0,0.0,7.6,2370
5176,unbc,2020,,03,20.0,10.0,14.3,1707
5177,unbc,2020,,04,16.0,0.0,10.8,2143
5178,unbc,2020,,05,15.0,0.0,5.0,2144
5179,unbc,2020,,06,20.0,20.0,34.6,1708
5180,unbc,2020,,07,10.0,10.0,30.8,1706
5181,unbc,2020,,08,20.0,0.0,19.1,2371
5182,unbc,2020,,09,20.0,20.0,32.0,1485
5183,unbc,2020,,12,20.0,20.0,33.3,1486
5184,victoria,2020,,1,10.0,0.0,5.8,1924
5185,victoria,2020,,2,11.0,0.0,18.9,1710
5186,victoria,2020,,3,20.0,7.0,20.1,2372
5187,victoria,2020,,4,20.0,20.0,29.4,1490
5188,victoria,2020,,5,4.0,0.0,4.0,2373
5189,victoria,2020,,6,7.0,2.0,18.3,1926
5190,victoria,2020,,7,20.0,20.0,28.4,1927
5191,victoria,2020,,8,17.0,0.0,20.4,1712
5192,victoria,2020,,9,20.0,11.0,22.5,1249
5193,victoria,2020,,10,20.0,20.0,28.6,1492
5194,victoria,2020,,11,20.0,15.0,12.6,1930
5195,victoria,2020,,12,20.0,5.0,17.2,1493
5196,victoria,2020,,13,56.0,27.0,19.2,2374
5197,victoria,2020,,14,2.0,0.0,1.0,1932
5198,winnipeg,2020,,02,7.0,0.0,8.6,2149
5199,winnipeg,2020,,03,18.0,18.0,33.3,2375
5200,winnipeg,2020,,04,18.0,1.0,8.8,1933
5201,winnipeg,2020,,05,16.0,0.0,10.9,2376
5202,winnipeg,2020,,06,20.0,20.0,27.1,1495
5203,winnipeg,2020,,07,20.0,19.0,32.1,1935
5204,winnipeg,2020,,08,18.0,0.0,16.5,2150
5205,winnipeg,2020,,09,2.0,2.0,32.0,1496
5206,winnipeg,2020,,10,18.0,17.0,26.3,1937
5207,winnipeg,2020,,11,20.0,20.0,23.8,2151
5208,winnipeg,2020,,12,4.0,0.0,17.3,2377
5209,winnipeg,2020,,14,20.0,3.0,21.3,2152
5210,winnipeg,2020,,15,3.0,0.0,5.0,2378
5211,acadia,2022,S,1,15.0,15.0,25.4,2320
5212,acadia,2022,S,2,15.0,0.0,13.3,2379
5213,acadia,2022,So,3,3.0,0.0,2.0,2154
5214,acadia,2022,F,4,12.0,0.0,1.1,2380
5215,acadia,2022,Fr,5,11.0,0.0,1.3,2381
5216,acadia,2022,J,6,15.0,0.0,18.5,2155
5217,acadia,2022,S,7,15.0,0.0,11.3,2156
5218,acadia,2022,S,8,15.0,15.0,26.1,2158
5219,acadia,2022,J,9,15.0,15.0,36.7,1941
5220,acadia,2022,J,10,1.0,0.0,1.0,1942
5221,acadia,2022,F,11,15.0,0.0,5.8,2382
5222,acadia,2022,S,12,15.0,15.0,16.9,2383
5223,acadia,2022,Fr,13,15.0,0.0,15.1,2384
5224,acadia,2022,F,14,15.0,15.0,28.2,187
5225,capebreton,2022,,1,15.0,3.0,21.1,2385
5226,capebreton,2022,,2,0.0,0.0,0.0,2161
5227,capebreton,2022,,3,15.0,15.0,31.5,2386
5228,capebreton,2022,,4,0.0,0.0,0.0,1944
5229,capebreton,2022,,6,6.0,0.0,1.5,2163
5230,capebreton,2022,,7,12.0,0.0,6.0,1724
5231,capebreton,2022,,8,10.0,0.0,10.4,2387
5232,capebreton,2022,,9,15.0,12.0,25.8,2388
5233,capebreton,2022,,11,15.0,15.0,36.1,1946
5234,capebreton,2022,,13,15.0,15.0,27.6,2389
5235,capebreton,2022,,15,15.0,15.0,33.8,2390
5236,capebreton,2022,,22,15.0,0.0,6.9,2391
5237,dalhousie,2022,,3,8.0,4.0,26.9,1818
5238,dalhousie,2022,,4,11.0,3.0,23.5,2392
5239,dalhousie,2022,,6,13.0,13.0,28.5,2393
5240,dalhousie,2022,,7,13.0,11.0,26.2,1950
5241,dalhousie,2022,,8,7.0,1.0,12.7,2394
5242,dalhousie,2022,,10,11.0,4.0,16.5,2395
5243,dalhousie,2022,,11,12.0,0.0,7.7,2396
5244,dalhousie,2022,,12,13.0,9.0,24.8,2168
5245,dalhousie,2022,,13,10.0,7.0,24.2,2397
5246,dalhousie,2022,,15,11.0,1.0,6.0,2398
5247,dalhousie,2022,,20,9.0,5.0,11.4,2399
5248,dalhousie,2022,,21,2.0,2.0,27.5,2400
5249,memorial,2022,,4,2.0,0.0,0.0,2401
5250,memorial,2022,,6,16.0,0.0,15.1,1955
5251,memorial,2022,,7,16.0,16.0,30.5,1956
5252,memorial,2022,,8,16.0,16.0,29.8,2402
5253,memorial,2022,,10,12.0,0.0,18.3,2403
5254,memorial,2022,,11,11.0,0.0,3.0,2404
5255,memorial,2022,,12,11.0,0.0,4.2,2170
5256,memorial,2022,,13,14.0,0.0,11.8,2171
5257,memorial,2022,,14,16.0,16.0,29.7,2405
5258,memorial,2022,,15,16.0,16.0,26.5,2173
5259,memorial,2022,,21,8.0,0.0,3.6,2406
5260,memorial,2022,,23,16.0,0.0,10.3,2407
5261,memorial,2022,,31,12.0,0.0,5.8,2408
5262,memorial,2022,,32,16.0,16.0,22.8,2175
5263,saintmarys,2022,2n,4,16.0,0.0,13.6,2176
5264,saintmarys,2022,3r,5,16.0,6.0,22.4,1869
5265,saintmarys,2022,3r,6,15.0,0.0,7.5,1959
5266,saintmarys,2022,2n,7,7.0,0.0,1.0,2409
5267,saintmarys,2022,2n,8,16.0,16.0,33.2,2177
5268,saintmarys,2022,3r,9,16.0,16.0,33.0,1962
5269,saintmarys,2022,3r,10,16.0,0.0,4.8,1961
5270,saintmarys,2022,2n,11,14.0,8.0,15.8,2180
5271,saintmarys,2022,1s,12,13.0,0.0,4.2,2410
5272,saintmarys,2022,5t,13,15.0,10.0,19.3,1963
5273,saintmarys,2022,2n,14,16.0,16.0,28.0,2179
5274,saintmarys,2022,1s,15,0.0,0.0,0.0,2411
5275,saintmarys,2022,1s,21,9.0,0.0,2.1,2412
5276,saintmarys,2022,2n,22,16.0,8.0,22.8,2413
5277,saintmarys,2022,1s,23,3.0,0.0,1.0,2414
5278,stfx,2022,F,3,6.0,0.0,0.5,2415
5279,stfx,2022,,4,11.0,0.0,4.2,2416
5280,stfx,2022,S,5,15.0,11.0,24.3,2181
5281,stfx,2022,S,6,13.0,10.0,19.5,2182
5282,stfx,2022,,7,12.0,0.0,9.6,2417
5283,stfx,2022,S,8,16.0,16.0,33.3,1737
5284,stfx,2022,,9,7.0,1.0,8.1,2183
5285,stfx,2022,,10,16.0,14.0,21.4,2418
5286,stfx,2022,,11,16.0,0.0,10.8,2419
5287,stfx,2022,,12,5.0,0.0,1.0,2420
5288,stfx,2022,S,14,14.0,2.0,17.9,2421
5289,stfx,2022,,15,10.0,0.0,8.2,2422
5290,stfx,2022,,21,16.0,6.0,13.2,2185
5291,stfx,2022,,22,16.0,4.0,16.3,2423
5292,stfx,2022,,23,16.0,16.0,33.2,2424
5293,unb,2022,,4,14.0,0.0,20.3,2425
5294,unb,2022,,5,14.0,14.0,30.6,1971
5295,unb,2022,,6,14.0,3.0,13.4,2186
5296,unb,2022,,7,14.0,14.0,28.2,1739
5297,unb,2022,,9,9.0,0.0,4.1,2426
5298,unb,2022,,10,6.0,0.0,1.3,2279
5299,unb,2022,,11,6.0,0.0,15.8,2427
5300,unb,2022,,12,13.0,0.0,6.7,2428
5301,unb,2022,,13,13.0,0.0,3.6,2429
5302,unb,2022,,14,14.0,14.0,29.4,1943
5303,unb,2022,,15,3.0,0.0,8.0,2188
5304,unb,2022,,21,14.0,14.0,22.8,2430
5305,unb,2022,,22,13.0,0.0,14.1,2431
5306,unb,2022,,23,3.0,0.0,2.0,2432
5307,upei,2022,5t,4,7.0,7.0,31.1,1531
5308,upei,2022,2n,5,6.0,0.0,9.7,2195
5309,upei,2022,2n,6,13.0,0.0,6.8,2191
5310,upei,2022,1s,7,12.0,0.0,9.2,2433
5311,upei,2022,1s,8,13.0,6.0,18.0,2434
5312,upei,2022,4t,9,9.0,8.0,28.7,1743
5313,upei,2022,1s,10,13.0,13.0,27.6,2435
5314,upei,2022,2n,11,13.0,13.0,32.0,2436
5315,upei,2022,3r,12,10.0,0.0,11.1,2437
5316,upei,2022,2n,13,9.0,0.0,3.3,2194
5317,upei,2022,1s,14,13.0,5.0,21.1,2438
5318,upei,2022,5t,15,13.0,13.0,30.2,1536
5319,upei,2022,1s,21,2.0,0.0,0.0,2439
5320,bishops,2022,J,4,12.0,12.0,34.4,1980
5321,bishops,2022,F,5,4.0,0.0,1.5,2440
5322,bishops,2022,J,6,12.0,12.0,34.2,2196
5323,bishops,2022,F,8,6.0,0.0,1.7,2441
5324,bishops,2022,F,9,12.0,12.0,34.4,2442
5325,bishops,2022,F,10,6.0,0.0,3.2,2443
5326,bishops,2022,S,11,12.0,4.0,16.1,2444
5327,bishops,2022,S,12,9.0,0.0,4.7,2445
5328,bishops,2022,J,14,12.0,10.0,21.8,2200
5329,bishops,2022,S,15,9.0,1.0,4.8,2446
5330,bishops,2022,J,21,11.0,4.0,13.7,2201
5331,bishops,2022,F,22,12.0,0.0,13.8,2447
5332,concordia,2022,,3,10.0,3.0,27.5,1990
5333,concordia,2022,,4,12.0,12.0,24.9,1987
5334,concordia,2022,,5,5.0,0.0,2.8,2448
5335,concordia,2022,,6,10.0,1.0,10.5,1751
5336,concordia,2022,,7,12.0,12.0,32.1,1544
5337,concordia,2022,,8,12.0,8.0,20.2,2205
5338,concordia,2022,,9,11.0,0.0,5.6,2449
5339,concordia,2022,,12,12.0,12.0,31.8,1754
5340,concordia,2022,,13,4.0,0.0,0.0,2450
5341,concordia,2022,,20,1.0,0.0,0.0,2451
5342,concordia,2022,,23,12.0,12.0,35.6,1993
5343,laval,2022,,0,11.0,1.0,12.0,1307
5344,laval,2022,,2,0.0,0.0,0.0,2452
5345,laval,2022,,3,11.0,9.0,22.4,2453
5346,laval,2022,,4,9.0,3.0,16.2,2454
5347,laval,2022,,6,6.0,0.0,10.7,2455
5348,laval,2022,,8,11.0,1.0,12.2,2456
5349,laval,2022,,9,11.0,1.0,14.5,2457
5350,laval,2022,,10,11.0,10.0,24.6,1316
5351,laval,2022,,12,10.0,4.0,22.2,2458
5352,laval,2022,,13,12.0,12.0,25.6,1759
5353,laval,2022,,18,11.0,6.0,15.1,2459
5354,laval,2022,,19,9.0,0.0,9.7,2460
5355,laval,2022,,20,12.0,12.0,25.4,1761
5356,mcgill,2022,J,2,12.0,11.0,20.3,2211
5357,mcgill,2022,S,4,4.0,0.0,11.8,1997
5358,mcgill,2022,F,5,12.0,12.0,31.3,2461
5359,mcgill,2022,S,6,11.0,11.0,31.5,2462
5360,mcgill,2022,S,7,0.0,0.0,0.0,1998
5361,mcgill,2022,J,8,12.0,5.0,19.3,2213
5362,mcgill,2022,F,9,6.0,1.0,16.7,2463
5363,mcgill,2022,S,10,12.0,0.0,11.1,2464
5364,mcgill,2022,F,11,0.0,0.0,0.0,2465
5365,mcgill,2022,J,12,12.0,12.0,27.2,2215
5366,mcgill,2022,F,13,4.0,0.0,3.5,2466
5367,mcgill,2022,F,14,11.0,0.0,11.6,2467
5368,mcgill,2022,F,15,12.0,8.0,22.2,2468
5369,uqam,2022,,04,12.0,4.0,25.5,2469
5370,uqam,2022,,05,8.0,1.0,6.1,2007
5371,uqam,2022,,06,3.0,1.0,15.0,1757
5372,uqam,2022,,07,11.0,5.0,21.5,2470
5373,uqam,2022,,10,11.0,10.0,27.3,2004
5374,uqam,2022,,12,0.0,0.0,0.0,2471
5375,uqam,2022,,13,12.0,12.0,26.7,1563
5376,uqam,2022,,14,9.0,0.0,6.7,2472
5377,uqam,2022,,15,12.0,2.0,14.3,1770
5378,uqam,2022,,20,4.0,4.0,35.5,1565
5379,uqam,2022,,21,7.0,0.0,7.0,2473
5380,uqam,2022,,22,12.0,11.0,28.6,2474
5381,uqam,2022,,24,12.0,9.0,22.1,2475
5382,algoma,2022,,03,2.0,0.0,5.0,2476
5383,algoma,2022,,04,6.0,0.0,14.2,2477
5384,algoma,2022,J,05,12.0,9.0,20.5,2478
5385,algoma,2022,J,07,11.0,10.0,26.0,2479
5386,algoma,2022,,08,10.0,0.0,3.3,2480
5387,algoma,2022,,09,12.0,2.0,8.8,2481
5388,algoma,2022,,10,14.0,14.0,29.4,2012
5389,algoma,2022,,11,12.0,5.0,18.6,2225
5390,algoma,2022,S,12,1.0,0.0,0.0,2226
5391,algoma,2022,,13,14.0,14.0,26.1,1775
5392,algoma,2022,,14,13.0,0.0,16.7,2482
5393,algoma,2022,,16,13.0,3.0,14.0,2224
5394,algoma,2022,,21,0.0,0.0,0.0,2483
5395,algoma,2022,F,25,12.0,0.0,9.7,2484
5396,algoma,2022,F,30,12.0,1.0,10.8,2485
5397,brock,2022,F,03,10.0,0.0,10.0,2486
5398,brock,2022,F,04,12.0,12.0,30.3,2230
5399,brock,2022,S,05,9.0,0.0,6.9,2487
5400,brock,2022,J,06,5.0,0.0,7.6,2019
5401,brock,2022,S,07,10.0,0.0,6.5,2488
5402,brock,2022,,08,12.0,11.0,21.3,2489
5403,brock,2022,,09,0.0,0.0,0.0,2490
5404,brock,2022,J,10,12.0,12.0,26.8,1851
5405,brock,2022,,11,12.0,12.0,31.2,1332
5406,brock,2022,S,12,12.0,12.0,25.3,2491
5407,brock,2022,J,13,12.0,1.0,17.6,2492
5408,brock,2022,S,14,3.0,0.0,8.7,2493
5409,brock,2022,S,15,8.0,0.0,13.4,2494
5410,brock,2022,S,21,12.0,0.0,9.8,2495
5411,brock,2022,S,22,5.0,0.0,12.4,2234
5412,brock,2022,,23,1.0,0.0,1.0,2496
5413,carleton,2022,F,3,5.0,0.0,1.6,2237
5414,carleton,2022,F,4,13.0,13.0,28.6,2236
5415,carleton,2022,,5,13.0,4.0,21.0,2497
5416,carleton,2022,F,6,14.0,14.0,28.6,2238
5417,carleton,2022,,7,14.0,1.0,15.6,2498
5418,carleton,2022,,8,1.0,0.0,9.0,2499
5419,carleton,2022,J,9,13.0,9.0,23.5,1786
5420,carleton,2022,J,10,11.0,10.0,23.8,1787
5421,carleton,2022,S,11,14.0,14.0,25.6,2023
5422,carleton,2022,S,12,0.0,0.0,0.0,2024
5423,carleton,2022,,13,3.0,0.0,7.0,2500
5424,carleton,2022,F,14,14.0,2.0,20.1,2239
5425,carleton,2022,,15,9.0,0.0,5.8,2501
5426,carleton,2022,S,20,2.0,0.0,11.0,2240
5427,carleton,2022,,21,13.0,0.0,6.1,2502
5428,carleton,2022,,22,14.0,3.0,9.7,2503
5429,carleton,2022,,66,0.0,0.0,0.0,2504
5430,guelph,2022,,6,6.0,0.0,1.3,2505
5431,guelph,2022,,7,12.0,12.0,31.1,2241
5432,guelph,2022,,8,6.0,0.0,5.5,2506
5433,guelph,2022,,10,7.0,0.0,4.3,2507
5434,guelph,2022,,11,14.0,5.0,21.1,2508
5435,guelph,2022,,12,12.0,2.0,22.4,2509
5436,guelph,2022,,13,14.0,5.0,22.1,2510
5437,guelph,2022,,14,7.0,0.0,16.3,2511
5438,guelph,2022,,15,13.0,0.0,7.7,2512
5439,guelph,2022,,20,14.0,14.0,23.1,1791
5440,guelph,2022,,21,11.0,9.0,23.5,2029
5441,guelph,2022,,22,12.0,2.0,12.8,2030
5442,guelph,2022,,23,11.0,10.0,29.4,1793
5443,lakehead,2022,,1,5.0,4.0,30.0,2031
5444,lakehead,2022,,3,12.0,7.0,25.3,2513
5445,lakehead,2022,,4,2.0,1.0,26.0,2514
5446,lakehead,2022,,5,12.0,12.0,27.0,2515
5447,lakehead,2022,,6,14.0,0.0,9.9,2516
5448,lakehead,2022,,7,12.0,2.0,16.1,2246
5449,lakehead,2022,,9,14.0,14.0,31.9,1795
5450,lakehead,2022,,10,8.0,4.0,20.1,2247
5451,lakehead,2022,,12,14.0,12.0,29.7,2036
