,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G,player_id
642,2013,0.1,1.3,1.4,0.7,0.5,1.3,0.4,0.1,0.0,573
643,2013,4.4,5.4,9.8,2.3,0.5,2.9,0.2,0.9,1.1,574
644,2013,0.4,0.7,1.1,1.0,0.3,0.4,0.8,0.9,0.1,142
645,2013,1.2,2.9,4.1,1.4,0.8,1.3,0.6,1.3,0.4,143
646,2013,0.5,0.7,1.2,0.8,0.4,0.7,0.6,0.1,0.1,144
647,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575
648,2013,0.2,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.0,576
649,2013,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.7,0.0,577
650,2013,0.8,3.6,4.3,2.3,1.9,2.9,0.7,2.1,0.1,148
651,2013,0.1,0.0,0.1,0.3,0.1,0.7,0.2,0.0,0.0,578
652,2013,0.3,1.1,1.3,1.5,0.1,0.9,0.2,0.3,0.1,579
653,2013,0.4,1.2,1.6,1.3,0.7,0.9,0.8,0.7,0.1,151
654,2013,1.5,2.9,4.5,3.3,2.0,2.7,0.8,1.9,0.1,580
655,2013,1.1,2.4,3.5,1.3,1.9,2.3,0.9,1.3,0.0,153
656,2013,0.6,0.8,1.3,2.1,0.5,1.2,0.4,0.5,0.0,581
657,2013,0.1,1.3,1.4,0.5,0.1,1.1,0.1,0.4,0.0,582
658,2013,0.0,0.0,0.0,1.5,0.8,0.8,1.0,0.0,0.0,155
659,2013,1.4,3.2,4.6,2.8,1.0,2.6,0.4,0.9,0.3,156
660,2013,2.3,3.4,5.7,3.7,1.4,3.2,0.5,0.8,0.0,583
661,2013,2.0,3.6,5.6,1.0,1.0,2.0,0.5,0.8,0.2,584
662,2013,0.3,0.3,0.6,0.2,0.3,0.3,0.9,0.2,0.0,585
663,2013,1.5,2.6,4.1,1.3,1.9,2.6,0.7,1.7,0.4,158
664,2013,2.1,7.4,9.5,2.4,2.2,3.5,0.6,2.5,1.5,169
665,2013,0.6,1.9,2.6,1.1,0.2,0.4,0.5,0.2,0.1,160
666,2013,0.9,3.3,4.2,2.0,2.1,2.8,0.8,1.7,0.5,161
667,2013,0.9,1.5,2.4,1.3,2.1,1.9,1.1,1.3,0.2,162
668,2013,0.0,0.4,0.4,0.6,0.0,0.2,0.0,0.0,0.0,586
669,2013,0.8,1.5,2.2,1.3,1.3,1.2,1.0,1.2,0.1,164
670,2013,1.0,5.9,6.9,2.2,1.2,2.1,0.6,1.6,1.0,165
671,2013,1.0,2.2,3.2,2.0,1.7,1.4,1.3,1.5,0.0,167
672,2013,0.2,0.3,0.5,0.5,0.6,0.1,6.0,0.1,0.1,168
673,2013,0.0,0.3,0.3,0.5,0.1,0.6,0.1,0.2,0.1,587
674,2013,1.0,1.6,2.6,1.3,0.2,0.9,0.2,0.5,0.1,588
675,2013,0.3,0.8,1.1,0.5,0.6,0.7,0.8,0.1,0.1,170
676,2013,0.8,3.3,4.2,1.3,3.6,1.8,2.1,2.5,0.2,171
677,2013,0.3,1.9,2.2,1.3,0.5,1.5,0.4,0.5,0.0,172
678,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589
679,2013,3.0,5.6,8.6,2.3,1.3,1.8,0.7,1.3,0.6,590
680,2013,2.0,2.5,4.6,2.5,1.6,1.9,0.8,1.1,0.6,591
681,2013,1.4,1.5,2.9,0.8,0.4,1.2,0.3,0.2,0.2,592
682,2013,1.1,3.4,4.5,0.8,4.1,2.5,1.6,1.4,0.1,177
683,2013,0.3,0.2,0.6,1.1,0.2,0.3,0.7,0.2,0.0,593
684,2013,2.0,0.9,3.0,1.4,0.1,0.8,0.1,0.1,0.1,594
685,2013,1.4,2.0,3.4,2.4,0.7,0.7,1.1,0.9,0.3,595
686,2013,2.1,2.0,4.2,2.6,0.5,0.6,0.9,0.5,0.3,179
687,2013,0.6,1.0,1.6,1.1,0.2,0.9,0.3,0.4,0.0,596
688,2013,0.8,1.8,2.5,2.5,2.5,2.8,0.9,1.6,0.1,182
689,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180
690,2013,1.0,1.5,2.5,2.2,0.8,1.7,0.5,0.9,0.2,597
691,2013,1.0,2.4,3.4,3.0,1.5,1.6,0.9,1.2,0.1,598
692,2013,0.5,0.8,1.3,2.0,0.4,1.3,0.3,0.6,0.0,185
693,2013,0.3,0.6,0.8,0.4,0.1,0.5,0.1,0.1,0.0,599
694,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
695,2013,1.5,3.1,4.6,1.2,1.6,3.0,0.5,2.9,0.3,188
696,2013,1.0,2.3,3.4,2.6,1.9,2.6,0.7,1.2,0.0,601
697,2013,1.2,1.3,2.5,2.4,0.6,1.0,0.6,0.2,0.2,602
698,2013,3.3,5.4,8.7,1.8,1.3,1.9,0.7,1.5,1.3,191
699,2013,1.3,1.8,3.0,1.5,0.1,0.9,0.1,0.1,0.1,603
700,2013,2.2,2.4,4.5,0.8,0.6,0.7,0.9,0.5,0.3,192
701,2013,0.0,0.1,0.1,0.2,0.2,0.3,0.8,0.0,0.0,604
702,2013,0.3,0.6,0.9,0.3,0.3,0.6,0.6,0.1,0.1,605
703,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606
704,2013,0.7,1.4,2.0,1.6,1.0,1.6,0.6,1.1,0.1,196
705,2013,1.4,2.7,4.0,1.8,1.7,1.3,1.3,0.9,0.3,607
706,2013,0.4,1.3,1.7,1.7,2.1,1.9,1.1,1.6,0.2,198
707,2013,0.0,0.3,0.3,0.0,0.1,0.1,1.0,0.1,0.0,608
708,2013,2.4,5.6,8.0,3.3,1.8,4.9,0.4,2.1,0.0,199
709,2013,0.7,1.0,1.7,2.0,0.3,0.5,0.7,0.3,0.3,200
710,2013,2.8,2.6,5.3,3.2,0.2,1.4,0.1,0.7,0.5,609
711,2013,1.0,4.0,4.9,2.3,3.2,3.3,1.0,1.1,0.1,203
712,2013,1.3,2.3,3.6,1.2,0.7,1.2,0.5,0.6,0.1,204
713,2013,0.7,1.4,2.1,1.5,0.6,2.0,0.3,1.1,0.6,207
714,2013,1.4,2.5,4.0,1.9,0.6,1.6,0.4,1.1,0.3,208
715,2013,0.4,0.9,1.3,0.4,0.1,0.4,0.4,0.4,0.0,610
716,2013,0.5,1.1,1.6,1.6,1.6,1.4,1.1,0.3,0.0,210
717,2013,0.7,2.4,3.0,0.9,0.8,2.3,0.3,1.0,0.0,211
718,2013,0.6,4.9,5.5,0.6,3.6,3.6,1.0,2.7,0.3,611
719,2013,1.1,2.1,3.2,1.7,0.4,0.8,0.6,0.3,0.0,213
720,2013,0.4,1.0,1.4,0.3,0.3,0.2,1.5,0.4,0.1,214
721,2013,1.0,1.8,2.8,1.0,1.3,1.5,0.8,0.6,0.0,215
722,2013,0.7,0.2,0.9,1.3,0.0,0.2,0.0,0.0,0.0,216
723,2013,1.0,2.4,3.4,0.6,0.1,1.4,0.1,0.2,0.0,217
724,2013,2.1,3.6,5.8,2.0,0.7,2.0,0.3,0.8,1.1,218
725,2013,0.9,1.2,2.1,1.1,0.4,0.9,0.4,0.4,0.1,612
726,2013,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,219
727,2013,1.3,2.6,3.9,2.0,2.5,2.6,0.9,1.1,0.1,613
728,2013,0.9,2.0,2.9,1.5,2.0,1.1,1.8,1.9,0.0,221
729,2013,0.7,1.3,1.9,1.3,1.6,1.2,1.4,1.3,0.2,222
730,2013,0.3,1.2,1.5,2.2,0.8,2.2,0.3,0.8,0.0,614
731,2013,0.4,0.7,1.1,0.6,0.5,0.4,1.4,0.2,0.1,224
732,2013,0.9,2.5,3.3,0.8,1.7,1.1,1.5,1.0,0.1,225
733,2013,0.2,0.2,0.3,0.2,0.0,0.2,0.0,0.0,0.0,226
734,2013,4.0,4.1,8.1,1.7,1.1,1.0,1.1,0.9,0.1,227
735,2013,2.3,4.6,7.0,2.7,0.7,1.5,0.4,1.7,0.2,228
736,2013,0.9,1.0,1.9,0.8,0.3,0.8,0.4,0.8,0.2,229
737,2013,0.8,1.4,2.1,0.8,0.5,1.1,0.4,0.4,0.1,230
738,2013,0.3,0.9,1.2,0.5,0.2,0.4,0.5,0.2,0.0,615
739,2013,1.9,3.2,5.0,2.7,1.4,1.7,0.8,0.5,1.8,616
740,2013,1.3,3.2,4.5,1.9,2.0,3.4,0.6,2.4,0.2,617
741,2013,2.4,2.1,4.5,1.4,1.4,2.5,0.6,1.1,0.1,232
742,2013,1.1,2.4,3.5,2.4,4.9,3.0,1.6,1.1,0.1,233
743,2013,1.4,2.0,3.4,2.2,1.4,3.2,0.4,1.4,0.1,618
744,2013,0.5,1.6,2.2,2.0,0.9,1.2,0.8,0.5,0.1,237
745,2013,0.8,1.0,1.8,1.0,1.1,1.1,1.0,0.6,0.0,619
746,2013,0.6,0.6,1.2,0.2,0.2,0.6,0.3,0.2,0.0,239
747,2013,4.5,7.0,11.5,2.6,0.8,2.1,0.4,0.6,1.2,240
748,2013,0.6,1.4,2.0,1.8,0.2,1.2,0.2,0.0,0.0,620
749,2013,0.2,0.2,0.4,0.3,0.1,0.2,0.5,0.0,0.0,242
750,2013,1.3,1.6,3.0,1.9,0.1,1.2,0.1,0.5,0.1,621
751,2013,1.5,1.6,3.1,2.0,0.8,1.7,0.5,2.0,0.1,244
752,2013,0.3,1.0,1.3,0.3,0.7,0.7,1.0,0.0,0.0,245
753,2013,0.4,0.3,0.7,0.7,0.6,0.3,2.0,0.5,0.0,622
754,2013,1.5,2.2,3.7,1.9,2.1,2.1,1.0,0.9,0.0,623
755,2013,0.9,1.1,2.0,0.7,1.6,1.8,0.9,1.4,0.0,624
756,2013,0.5,0.6,1.1,0.7,0.7,1.2,0.6,0.5,0.1,625
757,2013,0.6,0.8,1.4,0.8,0.3,0.8,0.4,0.4,0.0,250
758,2013,0.5,1.7,2.2,1.5,0.7,1.1,0.7,0.7,0.3,251
759,2013,0.4,0.8,1.2,0.2,0.4,0.4,1.0,0.2,0.0,626
760,2013,4.3,7.1,11.4,2.0,1.0,2.2,0.4,0.9,0.7,253
761,2013,1.6,4.5,6.1,2.3,5.0,3.2,1.6,1.8,0.4,254
762,2013,1.3,2.7,4.0,1.6,1.3,2.0,0.6,1.4,1.5,627
763,2013,1.0,1.6,2.6,1.9,0.7,2.0,0.3,0.7,0.2,256
764,2013,1.0,2.4,3.4,2.2,0.6,1.9,0.3,0.8,0.8,238
765,2013,1.2,2.3,3.5,1.6,0.3,1.4,0.2,0.3,0.7,628
766,2013,0.4,1.6,2.0,1.6,3.9,3.4,1.1,1.6,0.0,260
767,2013,0.8,2.3,3.0,1.4,1.8,2.1,0.8,0.8,0.1,629
768,2013,0.4,0.9,1.3,0.6,0.6,0.8,0.7,0.5,0.0,630
769,2013,0.4,1.1,1.4,1.1,0.8,1.3,0.6,0.4,0.0,263
770,2013,0.2,0.2,0.4,0.3,0.2,0.5,0.3,0.2,0.0,631
771,2013,0.4,3.8,4.3,2.7,1.9,3.0,0.6,1.3,0.3,265
772,2013,0.8,0.5,1.3,1.5,0.3,0.8,0.3,0.8,0.0,632
773,2013,0.2,0.7,0.9,0.3,0.1,0.3,0.3,0.2,0.2,633
774,2013,2.7,5.2,7.9,2.1,0.9,1.8,0.5,1.0,0.2,268
775,2013,1.4,2.1,3.5,1.6,0.3,1.1,0.2,0.3,0.0,634
776,2013,2.4,3.3,5.7,1.4,0.3,1.6,0.2,1.0,0.4,635
777,2013,2.0,3.6,5.7,2.3,0.3,1.2,0.2,0.2,0.2,636
778,2013,1.4,3.0,4.5,2.0,2.5,2.3,1.1,1.4,0.3,270
779,2013,0.5,0.9,1.5,0.5,0.1,0.5,0.2,0.1,0.1,271
780,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637
781,2013,0.2,1.4,1.6,1.1,0.9,1.6,0.6,0.5,0.0,273
782,2013,1.6,3.2,4.8,0.9,2.7,2.6,1.0,2.2,0.4,274
783,2013,0.8,0.7,1.6,1.8,0.6,1.1,0.5,1.1,0.2,275
784,2013,1.1,2.8,3.9,3.0,2.1,3.3,0.7,1.1,0.2,638
785,2013,0.4,0.6,1.0,0.5,0.4,0.8,0.5,0.5,0.0,639
786,2013,0.0,0.4,0.4,0.3,0.0,0.6,0.0,0.4,0.2,278
787,2013,2.8,3.3,6.0,1.8,0.3,0.9,0.3,0.6,0.7,279
788,2013,1.4,2.5,3.8,3.0,1.1,2.8,0.4,0.8,0.3,280
789,2013,2.0,2.9,5.0,3.0,0.8,2.8,0.3,0.9,0.1,640
790,2013,3.0,4.5,7.5,2.5,0.7,1.9,0.3,0.9,0.1,282
791,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641
792,2013,0.1,1.3,1.4,0.4,0.3,1.1,0.2,0.3,0.1,284
793,2013,0.7,1.1,1.7,0.9,0.3,0.9,0.3,0.3,0.0,642
794,2013,2.0,1.0,3.0,2.5,0.0,1.5,0.0,0.0,0.5,643
795,2013,0.7,2.6,3.3,2.0,1.5,4.1,0.4,2.0,0.1,644
796,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645
797,2013,0.6,0.7,1.4,0.2,0.4,2.4,0.2,0.3,0.1,646
798,2013,2.1,3.4,5.5,1.6,0.5,1.7,0.3,0.7,0.1,289
799,2013,1.1,1.1,2.2,0.9,0.4,1.9,0.2,0.8,0.2,290
800,2013,0.4,1.0,1.4,0.4,1.1,2.4,0.5,0.5,0.0,647
801,2013,1.2,2.0,3.2,1.9,1.0,1.6,0.6,0.7,0.1,292
802,2013,0.5,2.1,2.6,2.9,1.9,2.8,0.7,1.8,0.1,293
803,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648
804,2013,0.4,1.8,2.2,1.0,0.1,2.3,0.0,0.1,0.0,649
805,2013,1.6,2.6,4.2,1.4,0.3,1.8,0.1,0.5,0.3,650
806,2013,1.8,3.0,4.8,2.1,0.9,2.6,0.3,0.5,0.3,651
807,2013,1.0,2.7,3.7,3.0,0.8,4.0,0.2,1.0,1.3,298
808,2013,1.6,4.2,5.8,2.2,2.4,3.0,0.8,2.2,1.0,652
809,2013,0.9,3.2,4.1,1.2,2.8,3.8,0.7,1.8,0.1,299
810,2013,0.2,0.5,0.6,0.5,0.0,0.8,0.0,0.1,0.0,653
811,2013,0.7,1.4,2.0,2.0,0.6,1.6,0.4,0.9,0.1,302
812,2013,0.5,1.2,1.8,0.6,1.3,1.2,1.1,0.5,0.0,303
813,2013,0.6,6.3,7.0,2.1,3.7,2.7,1.4,1.3,0.7,304
814,2013,2.3,4.9,7.1,3.0,1.4,3.7,0.4,0.3,0.7,308
815,2013,0.3,3.8,4.1,1.4,2.2,2.0,1.1,1.1,0.1,306
816,2013,0.3,0.7,0.9,0.3,0.3,0.5,0.5,0.3,0.1,654
817,2013,0.6,0.7,1.4,1.0,0.4,0.6,0.6,0.9,0.0,655
818,2013,1.6,2.6,4.2,2.2,0.6,1.9,0.3,0.9,0.7,656
819,2013,0.2,1.4,1.6,0.8,0.6,0.9,0.6,0.6,0.0,657
820,2013,1.9,3.2,5.1,2.4,2.1,1.3,1.5,2.2,0.0,311
821,2013,2.0,3.2,5.2,1.4,2.8,2.8,1.0,2.7,0.6,312
822,2013,0.8,1.6,2.4,0.6,0.5,0.7,0.8,0.4,0.1,658
823,2013,1.2,2.0,3.2,1.0,0.3,0.9,0.3,0.7,0.0,659
824,2013,0.5,5.8,6.3,1.9,6.0,2.2,2.7,3.2,0.5,314
825,2013,2.8,4.5,7.3,1.2,1.3,2.9,0.5,1.3,1.5,315
826,2013,0.4,1.5,2.0,1.2,0.9,1.1,0.8,0.7,0.1,316
827,2013,1.3,1.7,3.0,1.6,0.2,0.8,0.3,0.4,0.0,660
828,2013,2.0,2.4,4.4,1.3,0.4,0.7,0.6,0.1,1.1,318
829,2013,0.7,0.8,1.4,0.8,0.1,0.3,0.2,0.1,0.3,319
830,2013,0.3,0.6,0.9,0.7,0.1,0.5,0.3,0.1,0.1,320
831,2013,0.6,3.5,4.0,1.6,2.2,3.0,0.7,1.1,0.1,322
832,2013,0.2,0.1,0.2,0.5,0.2,0.6,0.3,0.3,0.0,661
833,2013,0.1,2.1,2.3,0.8,0.3,0.8,0.4,0.3,0.1,662
834,2013,0.6,1.3,1.8,1.2,0.8,0.7,1.1,0.6,0.1,663
835,2013,1.0,1.0,2.0,1.3,0.3,1.7,0.2,1.0,0.0,327
836,2013,0.5,2.4,2.9,1.4,0.3,1.8,0.1,0.3,0.3,326
837,2013,0.7,1.3,2.0,1.4,0.3,0.8,0.3,0.5,0.0,328
838,2013,0.9,2.0,2.9,1.7,2.1,1.9,1.1,1.1,0.0,329
839,2013,1.9,4.7,6.5,1.9,1.0,2.8,0.4,0.6,0.1,330
840,2013,1.1,3.0,4.1,1.6,0.5,1.1,0.5,0.8,0.1,664
841,2013,0.2,0.8,1.0,0.2,0.0,0.0,0.0,0.2,0.0,665
842,2013,2.6,3.3,5.8,1.8,3.6,3.9,0.9,1.6,0.1,666
843,2013,2.8,2.9,5.6,1.6,0.8,1.8,0.5,1.0,0.4,667
844,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668
845,2013,1.9,3.0,5.0,2.4,0.8,1.7,0.5,1.0,0.3,336
846,2013,0.3,1.4,1.8,1.9,1.9,1.5,1.3,0.6,0.0,337
847,2013,0.9,2.3,3.2,2.0,2.6,1.9,1.4,1.8,0.3,669
848,2013,0.1,0.7,0.8,0.5,0.8,0.3,2.5,0.4,0.0,670
849,2013,0.4,1.1,1.6,1.6,1.1,1.9,0.6,0.8,0.1,671
850,2013,0.5,2.1,2.7,1.4,1.2,1.8,0.7,1.0,0.1,341
851,2013,0.4,1.0,1.4,0.7,1.4,1.3,1.0,0.5,0.1,343
852,2013,2.4,3.4,5.7,1.9,0.6,2.0,0.3,0.6,0.1,349
853,2013,0.8,0.8,1.6,0.5,0.2,0.7,0.2,0.6,0.4,344
854,2013,1.4,1.9,3.2,1.2,0.4,0.9,0.4,0.6,0.1,345
855,2013,1.0,1.1,2.1,1.1,0.3,0.8,0.4,0.2,0.2,342
856,2013,0.5,2.5,3.0,1.4,3.0,2.9,1.0,1.4,0.1,347
857,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348
858,2013,0.1,0.8,0.9,0.9,0.6,2.2,0.3,0.7,0.1,672
859,2013,0.2,1.6,1.8,1.2,0.6,1.2,0.5,0.6,0.0,358
860,2013,0.4,1.6,2.0,0.9,0.7,2.2,0.3,0.6,0.1,351
861,2013,0.6,1.1,1.6,1.7,0.2,0.9,0.2,0.2,0.1,673
862,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674
863,2013,0.7,2.7,3.4,1.8,1.0,3.5,0.3,1.8,0.1,354
864,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,355
865,2013,0.5,4.6,5.0,2.3,0.8,4.7,0.2,0.8,0.3,356
866,2013,0.4,1.1,1.5,0.5,0.3,1.1,0.3,0.2,0.1,357
867,2013,0.8,3.5,4.4,3.0,1.0,4.0,0.3,1.1,0.0,675
868,2013,0.6,1.9,2.5,1.7,0.6,1.8,0.4,0.9,0.0,676
869,2013,1.0,4.0,5.0,2.3,0.9,3.4,0.3,0.6,0.3,360
870,2013,0.3,1.9,2.3,1.2,2.0,2.0,1.0,1.3,0.1,677
871,2013,2.1,5.6,7.7,2.5,1.5,4.0,0.4,2.3,0.4,362
872,2013,0.9,2.4,3.3,1.9,2.2,2.4,0.9,1.8,0.0,363
873,2013,0.0,1.0,1.0,0.8,0.4,0.6,0.7,1.0,0.0,678
874,2013,0.3,1.1,1.4,0.5,0.3,0.8,0.3,0.3,0.0,679
875,2013,2.4,2.6,5.0,3.4,2.3,2.8,0.8,3.0,0.1,366
876,2013,0.9,2.3,3.2,1.0,1.2,1.2,1.0,1.5,0.0,367
877,2013,2.5,2.1,4.5,2.6,0.8,2.7,0.3,0.8,1.6,368
878,2013,0.0,0.7,0.7,0.6,0.0,0.1,0.0,0.3,0.0,680
879,2013,0.8,1.0,1.8,0.5,0.2,0.6,0.3,0.4,0.2,370
880,2013,0.4,1.4,1.8,0.6,0.6,0.8,0.7,0.8,0.0,371
881,2013,0.6,0.9,1.5,1.0,0.1,0.8,0.2,0.3,0.2,372
882,2013,1.0,1.2,2.2,2.3,0.7,0.9,0.8,0.8,0.1,681
883,2013,0.1,0.5,0.6,0.3,0.6,1.3,0.5,0.2,0.0,682
884,2013,0.6,1.7,2.3,2.5,1.6,3.2,0.5,2.4,0.0,375
885,2013,0.3,0.6,0.9,0.4,0.2,1.3,0.2,0.1,0.0,377
886,2013,0.3,0.8,1.1,0.5,0.3,0.4,0.8,0.0,0.0,683
887,2013,0.9,1.1,2.0,1.8,0.9,2.5,0.4,0.9,0.1,684
888,2013,1.5,2.1,3.6,1.5,0.5,1.2,0.4,0.6,0.2,380
889,2013,1.3,4.6,5.9,2.5,1.3,2.5,0.5,0.6,0.3,685
890,2013,0.5,6.4,6.9,2.0,4.1,3.9,1.1,2.2,0.1,383
891,2013,3.0,5.2,8.2,1.5,0.6,3.4,0.2,0.4,0.0,384
892,2013,0.2,0.9,1.1,1.0,0.1,0.5,0.3,0.3,0.0,686
893,2013,0.9,1.4,2.3,1.8,0.3,1.1,0.3,0.9,0.1,687
894,2013,1.4,2.1,3.5,2.9,2.7,3.2,0.9,1.0,0.1,387
895,2013,1.0,2.5,3.6,1.8,1.9,2.2,0.9,0.6,0.0,388
896,2013,1.2,3.8,5.1,2.3,1.4,3.3,0.4,1.8,0.4,389
897,2013,0.5,1.2,1.8,1.1,0.7,1.6,0.5,0.6,0.0,391
898,2013,0.5,2.1,2.6,2.0,0.5,0.9,0.6,0.3,0.4,392
899,2013,0.7,2.5,3.2,2.2,1.6,2.5,0.6,1.4,0.1,393
900,2013,1.2,2.3,3.5,2.0,0.3,1.3,0.3,0.5,0.1,688
901,2013,0.3,0.6,0.9,1.1,0.1,0.4,0.2,0.3,0.0,689
902,2013,0.5,1.3,1.9,1.3,0.5,1.2,0.4,0.4,0.0,690
903,2013,0.8,1.2,2.0,1.4,0.1,0.7,0.2,0.3,0.1,691
904,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692
905,2013,0.4,1.4,1.9,1.3,1.4,1.1,1.2,0.6,0.1,693
906,2013,0.7,1.7,2.4,2.4,1.6,2.7,0.6,1.6,0.0,694
907,2013,0.5,2.1,2.6,1.2,2.8,3.0,0.9,1.0,0.1,695
908,2013,0.5,1.1,1.6,1.0,0.7,1.7,0.4,0.8,0.2,696
909,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697
910,2013,2.2,3.3,5.5,3.0,0.8,1.3,0.6,0.5,0.5,698
911,2013,1.2,2.0,3.2,1.5,0.3,1.1,0.3,0.3,0.1,699
912,2013,2.0,2.5,4.5,2.4,1.0,1.2,0.8,1.5,0.3,700
913,2013,1.9,2.2,4.1,1.9,0.4,1.1,0.3,0.5,0.2,701
914,2013,0.8,2.1,3.0,2.1,0.3,1.4,0.2,0.5,0.1,702
915,2013,1.0,5.0,6.0,2.0,0.5,2.0,0.3,1.0,1.0,703
916,2013,0.7,3.3,4.0,1.8,4.2,3.2,1.3,3.2,0.1,397
917,2013,0.8,1.0,1.8,1.1,1.7,0.8,2.1,0.9,0.1,704
918,2013,0.3,1.1,1.3,0.9,1.6,1.2,1.4,1.1,0.2,399
919,2013,0.1,1.3,1.4,0.9,0.7,0.8,0.9,0.6,0.1,401
920,2013,0.8,2.7,3.5,1.6,2.3,2.5,0.9,1.0,0.1,705
921,2013,3.2,3.5,6.7,2.1,0.6,0.9,0.7,0.4,1.5,402
922,2013,1.4,1.7,3.1,1.4,0.3,0.9,0.3,0.2,0.2,403
