player_id,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G
2565,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,2019,0.9,2.6,3.5,0.7,4.0,1.9,2.2,1.6,0.0
2797,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,2019,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,2019,0.8,1.3,2.0,1.9,0.6,1.4,0.4,0.8,0.1
2572,2019,0.6,1.8,2.4,1.4,1.8,1.2,1.5,0.6,0.1
2798,2019,2.3,3.1,5.3,2.2,0.5,0.8,0.6,0.5,1.0
2096,2019,3.1,7.2,10.3,2.9,2.4,3.2,0.8,3.1,0.3
2574,2019,1.1,3.9,5.0,1.6,1.1,1.8,0.6,1.5,0.3
2799,2019,1.4,1.2,2.6,1.6,0.1,0.8,0.2,0.7,0.1
2336,2019,0.9,1.7,2.6,2.5,0.6,0.5,1.1,0.1,0.5
2800,2019,1.1,0.7,1.8,1.8,0.2,0.8,0.2,0.8,0.2
2801,2019,0.4,1.1,1.5,0.8,0.2,0.3,0.5,0.0,0.2
2802,2020,0.0,0.1,0.1,0.3,0.1,0.4,0.3,0.1,0.0
2098,2020,0.5,4.0,4.5,2.2,3.7,3.4,1.1,1.9,0.3
2803,2020,0.1,0.1,0.2,0.0,0.1,0.1,1.0,0.1,0.0
2804,2020,0.4,1.1,1.4,1.4,0.4,0.9,0.4,0.3,0.0
2340,2020,0.6,1.1,1.6,0.8,0.7,0.8,0.8,0.3,0.0
1847,2020,0.8,1.3,2.0,1.8,1.0,0.8,1.3,1.0,0.0
2805,2020,0.1,0.8,0.9,0.4,0.2,0.5,0.4,0.2,0.0
2338,2020,1.4,4.0,5.5,2.7,3.0,2.3,1.4,0.9,0.1
2578,2020,0.4,3.3,3.7,1.3,2.1,2.4,0.9,0.9,1.3
2579,2020,0.4,0.5,0.9,0.4,0.4,0.5,0.8,0.2,0.0
2806,2020,0.8,2.5,3.4,0.7,0.9,1.9,0.5,0.7,0.1
2807,2020,1.3,4.5,5.8,2.7,0.8,2.3,0.4,1.3,0.0
2341,2020,3.2,6.5,9.7,3.4,3.5,1.7,2.0,0.9,0.4
2808,2020,2.3,3.0,5.3,2.3,0.1,1.0,0.1,0.5,0.5
2809,2020,1.1,3.8,4.8,2.3,0.9,1.3,0.7,0.6,0.8
2108,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,2020,2.0,7.2,9.2,2.1,1.7,1.7,1.0,1.4,0.3
2810,2020,1.7,2.3,4.0,2.2,0.9,1.6,0.6,0.8,0.1
2581,2020,0.6,1.7,2.3,1.6,1.1,2.5,0.4,0.6,0.1
2811,2020,0.8,1.4,2.1,1.1,0.1,1.0,0.1,0.1,0.4
2582,2020,1.3,5.1,6.4,2.4,2.1,3.4,0.6,1.4,0.2
2343,2020,1.0,0.6,1.6,1.2,0.6,1.2,0.5,0.1,0.0
2586,2020,0.1,0.1,0.2,0.2,0.0,0.3,0.0,0.0,0.1
2812,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2020,2.4,2.2,4.6,1.6,0.8,1.8,0.4,0.2,0.0
2345,2020,0.6,3.3,3.9,0.9,4.5,3.5,1.3,1.0,0.1
2813,2020,2.1,4.1,6.3,2.4,1.0,1.5,0.7,0.7,0.1
2585,2020,1.6,2.4,3.9,2.1,0.4,1.6,0.3,0.1,0.5
2814,2020,0.6,0.9,1.5,0.8,0.3,0.3,1.0,0.3,0.0
2347,2020,0.6,2.6,3.2,1.7,2.7,3.1,0.9,1.2,0.5
2815,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,2020,0.5,1.4,1.9,1.5,1.4,2.8,0.5,1.7,0.0
2817,2020,0.5,1.4,1.9,0.3,0.2,0.5,0.3,0.3,0.2
2587,2020,1.5,1.6,3.0,2.8,0.8,1.9,0.4,1.2,0.0
2588,2020,0.9,4.3,5.2,2.1,2.5,2.9,0.9,1.0,0.3
2605,2020,0.6,1.7,2.3,0.9,0.3,0.9,0.3,0.4,0.1
2348,2020,1.5,3.4,4.9,2.4,2.5,3.3,0.7,1.6,0.1
2591,2020,1.3,2.6,3.9,1.9,0.3,1.7,0.2,0.6,0.2
2349,2020,0.5,1.2,1.7,0.5,0.1,0.6,0.2,0.2,0.0
2818,2020,2.3,5.0,7.3,1.7,0.7,2.1,0.3,0.6,0.5
2589,2020,1.4,2.8,4.1,2.1,0.3,1.6,0.2,0.5,0.1
2350,2020,0.2,0.1,0.3,0.3,0.4,0.5,0.8,0.3,0.0
1622,2020,0.3,3.3,3.6,2.7,3.5,2.1,1.7,1.2,0.1
2592,2020,0.1,0.7,0.8,0.5,0.4,0.5,0.8,0.3,0.0
2593,2020,1.4,2.9,4.3,1.6,2.0,2.1,1.0,1.4,0.4
2112,2020,0.1,0.3,0.5,0.7,0.5,0.3,1.7,0.3,0.1
2351,2020,1.4,2.5,3.8,2.1,0.6,0.3,2.0,0.5,0.3
2819,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,2020,0.5,0.8,1.4,0.3,0.1,0.2,0.3,0.2,0.2
2821,2020,0.8,2.9,3.7,2.1,2.2,1.9,1.2,1.4,0.0
2822,2020,1.9,2.3,4.1,0.6,0.5,0.7,0.6,0.3,0.1
1861,2020,1.9,4.1,6.0,2.5,1.4,2.6,0.6,2.3,0.1
2115,2020,1.3,3.6,4.8,2.4,2.6,2.5,1.0,1.1,0.1
820,2020,0.4,0.8,1.3,1.1,0.3,0.6,0.4,0.3,0.1
2595,2020,1.7,1.9,3.5,1.9,0.4,0.8,0.5,0.3,0.3
2594,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,2020,0.8,1.7,2.6,1.8,0.4,0.9,0.5,0.7,0.4
2597,2020,0.7,0.9,1.6,0.9,0.7,0.8,0.9,0.6,0.1
2598,2020,1.2,1.2,2.4,0.9,0.1,1.1,0.1,0.2,0.2
2824,2020,1.2,2.6,3.9,1.1,2.2,1.6,1.3,1.7,0.3
2600,2020,0.8,2.6,3.5,2.0,4.2,3.5,1.2,2.0,0.2
2599,2020,0.3,0.9,1.2,0.7,0.9,0.9,1.0,0.6,0.1
2120,2020,0.6,4.7,5.2,2.6,0.9,0.8,1.1,1.5,1.1
2825,2020,0.1,0.4,0.5,0.2,0.3,0.6,0.6,0.3,0.1
2601,2020,0.8,3.4,4.2,2.2,2.4,2.1,1.1,1.6,0.3
2826,2020,1.9,4.3,6.2,3.2,1.8,1.6,1.1,1.6,1.5
2827,2020,0.8,1.4,2.3,1.4,0.2,0.8,0.3,0.3,0.0
2602,2020,0.3,1.1,1.4,1.4,0.9,0.7,1.3,0.8,0.1
2604,2020,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2828,2020,1.1,5.5,6.6,2.0,1.4,2.9,0.5,0.8,0.7
2829,2020,0.6,4.5,5.0,2.5,2.3,3.2,0.7,0.9,0.6
2355,2020,0.9,3.3,4.2,2.0,1.9,3.0,0.6,0.8,0.0
2830,2020,0.5,1.0,1.5,0.6,0.5,0.5,1.0,0.0,0.1
2123,2020,0.4,0.0,0.4,1.4,0.4,0.8,0.5,0.0,0.0
2606,2020,1.0,1.5,2.5,3.5,2.0,1.0,2.0,2.0,0.5
2607,2020,0.6,1.6,2.1,1.1,0.3,1.0,0.3,0.0,0.0
2831,2020,1.1,5.0,6.1,1.8,1.9,2.9,0.7,1.2,0.1
2832,2020,1.2,2.0,3.2,3.5,1.5,1.4,1.1,0.2,0.1
1869,2020,0.4,3.5,3.9,1.3,1.4,1.3,1.1,0.8,0.3
2608,2020,0.2,0.8,1.0,0.8,0.7,1.0,0.7,0.2,0.0
2833,2020,2.2,3.4,5.6,2.0,0.2,1.8,0.1,0.3,0.7
2130,2020,0.8,3.5,4.2,2.2,3.5,2.4,1.5,1.8,0.4
2609,2020,0.6,1.6,2.1,1.9,1.6,1.6,1.0,0.5,0.1
2617,2020,0.3,0.7,0.9,1.2,0.3,0.7,0.5,0.4,0.1
2357,2020,0.5,1.2,1.7,1.8,1.3,1.6,0.8,0.6,0.1
2611,2020,1.3,2.6,3.9,1.8,0.9,1.4,0.6,0.4,0.1
2612,2020,0.3,0.7,1.0,0.9,0.3,0.7,0.4,0.2,0.1
2834,2020,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2615,2020,0.2,0.2,0.4,0.6,0.2,0.4,0.5,0.0,0.0
2835,2020,0.9,1.2,2.1,0.8,0.3,0.8,0.4,0.1,0.0
2131,2020,2.3,3.9,6.2,1.9,1.3,1.9,0.7,1.7,0.9
1875,2020,1.9,4.9,6.8,2.5,1.8,2.9,0.6,1.2,0.7
1872,2020,1.6,2.7,4.3,1.9,1.2,2.1,0.6,0.6,0.3
2614,2020,1.1,1.8,2.8,1.0,0.4,0.6,0.8,0.3,0.0
2616,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,2020,1.3,3.5,4.8,1.9,1.2,2.0,0.6,1.3,0.3
2580,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,2020,2.1,3.8,5.9,1.6,3.2,1.9,1.7,2.1,0.4
2837,2020,0.1,0.4,0.5,0.5,0.1,0.4,0.3,0.0,0.1
2838,2020,0.3,0.4,0.8,0.6,0.1,0.7,0.1,0.1,0.0
2360,2020,1.6,4.8,6.4,2.7,1.3,1.2,1.0,0.8,0.3
2839,2020,0.3,0.3,0.6,0.5,0.3,0.5,0.6,0.3,0.0
2361,2020,0.5,4.3,4.8,1.6,3.7,2.7,1.4,1.6,0.3
1880,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,2020,1.4,1.5,2.9,1.3,0.4,0.7,0.6,0.4,0.1
2137,2020,0.9,5.8,6.7,1.6,3.6,2.1,1.7,1.4,1.0
2140,2020,0.0,0.3,0.3,0.9,0.6,1.0,0.6,0.3,0.1
2841,2020,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
2362,2020,0.4,0.8,1.2,0.8,0.2,0.6,0.4,0.3,0.1
2138,2020,3.1,8.9,12.0,2.4,1.8,2.1,0.9,2.1,1.9
2842,2020,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.0,0.0
2843,2020,1.4,1.4,2.8,2.9,1.2,1.8,0.7,1.1,0.7
2618,2020,0.6,3.4,3.9,2.4,4.1,3.3,1.2,2.2,0.2
2142,2020,2.8,2.9,5.7,1.4,3.1,2.0,1.6,2.1,0.1
2844,2020,1.5,1.7,3.3,1.6,0.2,1.0,0.2,0.6,0.4
2845,2020,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.1,0.0
2144,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,2020,1.1,1.4,2.5,1.4,0.2,0.8,0.3,0.5,0.1
2847,2020,0.6,1.8,2.4,2.5,1.5,1.4,1.0,1.2,0.4
2620,2020,0.4,1.0,1.4,0.9,0.3,0.5,0.5,0.1,0.1
2848,2020,2.8,7.6,10.3,3.6,1.4,2.3,0.6,1.2,0.4
2622,2020,0.4,0.5,0.9,0.4,0.1,0.3,0.3,0.0,0.2
2849,2020,2.0,7.0,9.0,0.0,1.0,2.0,0.5,0.0,0.0
2624,2020,2.1,4.1,6.2,1.6,1.7,1.5,1.2,1.5,0.3
2850,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,2020,0.4,1.5,1.9,2.4,3.1,2.5,1.2,0.9,0.0
2625,2020,1.7,4.9,6.6,3.6,1.5,3.5,0.4,2.1,0.7
2852,2020,0.0,0.2,0.2,0.3,0.1,0.1,1.0,0.0,0.0
2369,2020,0.4,0.6,1.0,1.6,0.4,0.6,0.7,0.1,0.0
2148,2020,0.5,3.6,4.1,1.8,2.1,1.7,1.2,1.1,0.1
2853,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2854,2020,3.1,4.3,7.4,4.0,0.6,2.0,0.3,0.8,0.6
2855,2020,1.8,1.6,3.3,1.6,0.6,0.9,0.6,0.2,0.3
2856,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,2020,0.9,4.3,5.2,0.9,5.5,2.6,2.1,2.1,0.3
2857,2020,1.1,3.5,4.6,2.3,0.4,1.7,0.3,0.4,0.2
2376,2020,0.7,3.3,3.9,1.7,2.6,2.8,1.0,0.9,0.0
2634,2020,3.2,7.7,10.8,3.1,1.7,2.0,0.8,1.1,1.5
2377,2020,1.1,1.9,3.0,1.3,0.9,1.1,0.8,0.3,0.1
1895,2020,0.9,1.8,2.7,1.3,0.6,0.4,1.7,0.4,0.2
1905,2020,1.4,2.4,3.7,1.6,0.7,1.1,0.7,0.4,0.3
1889,2020,0.8,5.7,6.5,0.9,2.6,2.6,1.0,0.8,0.1
2378,2020,0.6,0.9,1.6,1.0,0.3,0.7,0.5,0.3,0.0
2635,2020,0.6,1.5,2.1,1.1,0.2,0.5,0.3,0.2,0.0
2858,2020,0.7,1.5,2.2,0.4,0.0,0.7,0.0,0.1,0.1
2380,2020,1.8,2.9,4.7,0.8,0.9,0.9,1.0,0.6,0.5
2155,2020,0.6,1.0,1.6,0.9,0.3,0.2,1.3,0.1,0.1
2859,2020,0.3,1.2,1.6,1.4,1.9,1.2,1.5,0.3,0.0
2860,2020,0.5,1.3,1.8,1.9,2.5,2.4,1.0,0.5,0.1
2638,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,2020,0.2,2.5,2.7,1.3,1.4,2.6,0.5,0.8,0.0
1910,2020,0.4,2.9,3.4,2.0,3.0,1.7,1.8,1.4,0.1
2159,2020,0.3,0.8,1.0,0.4,0.0,0.4,0.0,0.1,0.0
2861,2020,0.3,0.6,0.9,0.4,0.2,0.6,0.4,0.0,0.0
2639,2020,0.1,1.8,1.8,0.6,1.4,2.0,0.7,0.8,0.1
2862,2020,2.6,3.9,6.5,1.7,1.5,2.5,0.6,1.0,0.1
2863,2020,0.1,0.2,0.3,0.2,0.1,0.2,0.5,0.2,0.0
2864,2020,0.8,2.0,2.8,2.5,1.4,1.7,0.8,1.1,0.1
2865,2020,0.6,0.9,1.5,1.2,0.6,0.8,0.8,0.3,0.0
2161,2020,0.8,2.2,3.0,1.3,0.1,1.1,0.1,0.3,0.3
2384,2020,0.5,3.9,4.4,1.3,1.8,1.8,1.0,1.6,0.1
2641,2020,1.7,1.7,3.4,1.5,0.4,1.0,0.4,0.4,0.6
2642,2020,2.9,5.3,8.2,2.4,1.1,2.1,0.5,0.9,0.9
2386,2020,1.1,1.8,2.8,1.5,0.7,0.9,0.8,0.2,0.5
2866,2020,0.1,0.2,0.3,0.8,0.2,0.4,0.5,0.4,0.0
2647,2020,0.5,0.5,1.0,0.3,0.1,0.4,0.3,0.5,0.0
2867,2020,1.2,1.2,2.4,2.4,0.2,1.0,0.2,0.2,0.4
2164,2020,1.1,1.2,2.3,2.1,0.4,1.0,0.4,0.5,0.1
2389,2020,0.2,1.3,1.5,0.9,0.5,0.7,0.6,0.1,0.2
2868,2020,1.4,2.6,4.0,2.6,1.4,3.0,0.5,1.1,0.2
2644,2020,2.0,2.0,4.0,1.8,0.3,1.8,0.2,0.8,0.1
2869,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,2020,0.1,0.7,0.8,0.8,0.1,0.5,0.2,0.2,0.0
2167,2020,1.3,3.9,5.2,3.1,1.6,2.4,0.6,1.1,0.6
2871,2020,3.2,5.5,8.7,3.5,1.6,2.0,0.8,0.9,1.6
2169,2020,0.8,3.8,4.6,2.1,5.5,2.1,2.7,1.6,0.0
2872,2020,0.1,0.2,0.3,0.1,0.3,0.2,1.5,0.2,0.0
2873,2020,1.4,3.5,4.8,1.9,0.8,1.8,0.4,1.3,0.2
2874,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,2020,0.1,0.1,0.2,0.6,0.3,0.3,0.8,0.1,0.0
2650,2020,0.7,4.0,4.7,2.3,1.8,1.7,1.1,1.0,1.0
2651,2020,0.1,0.6,0.7,0.3,0.5,0.3,1.8,0.1,0.0
1924,2020,1.3,3.4,4.7,2.3,2.2,3.2,0.7,1.1,0.5
2652,2020,0.2,2.5,2.7,1.8,1.9,2.0,0.9,0.5,0.0
2876,2020,0.3,1.9,2.2,1.5,2.4,2.4,1.0,1.2,0.1
2877,2020,0.0,0.0,0.0,0.3,0.2,0.2,1.0,0.1,0.1
2878,2020,1.3,2.0,3.3,1.6,0.8,1.6,0.5,0.5,0.0
2653,2020,0.4,1.9,2.3,1.1,1.6,1.9,0.8,0.4,0.0
2397,2020,1.2,4.2,5.4,2.3,0.5,1.3,0.3,0.5,0.4
2879,2020,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.1,0.0
2175,2020,1.1,3.3,4.4,2.2,1.2,1.6,0.8,0.9,0.1
2880,2020,0.4,1.8,2.3,0.7,0.1,0.8,0.2,0.3,0.1
2881,2020,2.4,5.6,8.0,2.1,1.3,2.1,0.6,1.0,2.0
2882,2020,0.2,0.6,0.8,0.7,0.3,0.3,1.0,0.1,0.1
2659,2020,0.4,1.3,1.8,1.1,0.2,0.9,0.2,0.6,0.0
1675,2020,1.3,4.4,5.7,2.4,1.3,1.3,1.0,1.3,0.3
2883,2020,0.7,0.7,1.3,0.8,0.3,0.5,0.7,0.2,0.0
2481,2020,1.3,2.1,3.5,1.3,2.2,1.6,1.4,0.9,0.2
1662,2020,1.3,3.5,4.8,1.5,6.6,2.3,2.9,2.5,0.0
2884,2020,0.5,1.2,1.6,0.7,0.4,0.1,4.0,0.3,0.1
2405,2020,1.7,3.3,5.0,2.5,2.7,1.5,1.9,1.0,0.2
2658,2020,1.9,2.0,3.9,1.1,0.6,1.4,0.5,0.6,0.5
2885,2020,1.1,1.8,2.9,0.8,0.7,0.6,1.2,0.5,0.1
2660,2020,2.3,3.0,5.3,2.1,0.4,0.6,0.7,0.8,0.1
2886,2020,0.5,0.5,1.0,0.3,0.2,0.5,0.3,0.2,0.1
2656,2020,0.1,0.5,0.6,0.5,0.5,0.3,1.4,0.3,0.1
2887,2020,1.0,2.2,3.2,2.3,3.0,2.3,1.3,1.4,0.0
2888,2020,0.1,0.3,0.4,0.2,0.2,0.1,2.0,0.1,0.2
2889,2020,2.8,4.0,6.8,2.7,1.2,1.9,0.6,1.3,0.5
2181,2020,0.5,2.3,2.8,0.5,1.9,1.8,1.0,0.7,0.0
2000,2020,2.2,5.3,7.5,2.5,2.3,1.6,1.5,1.3,0.9
2408,2020,0.3,3.3,3.6,0.9,1.9,1.9,1.0,0.7,0.6
2409,2020,1.1,2.2,3.4,1.6,0.6,0.9,0.6,0.6,0.7
2663,2020,1.2,3.2,4.4,1.2,1.5,1.5,0.9,0.8,0.5
2664,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2020,1.8,3.2,5.0,2.1,1.5,1.8,0.8,0.4,0.4
2890,2020,0.5,1.7,2.2,2.4,1.0,2.1,0.4,1.3,0.2
2891,2020,0.6,1.0,1.6,0.8,0.0,0.5,0.0,0.1,0.3
2892,2020,0.2,0.2,0.4,0.7,0.0,0.4,0.0,0.0,0.0
2184,2020,0.9,0.9,1.8,1.3,0.8,1.3,0.6,0.5,0.0
1936,2020,2.0,2.8,4.9,2.4,1.7,1.2,1.4,0.8,0.5
2893,2020,2.5,5.4,7.9,2.5,2.9,2.0,1.5,1.5,0.3
2894,2020,0.2,0.8,1.0,0.7,0.8,0.5,1.7,0.3,0.0
1938,2020,1.3,1.8,3.1,2.3,1.6,1.9,0.9,1.7,0.2
1937,2020,0.7,3.2,3.9,1.3,1.7,1.1,1.5,0.6,0.2
2895,2020,0.5,1.3,1.8,0.9,0.4,0.6,0.7,0.3,0.2
2414,2020,0.0,0.8,0.8,0.6,0.0,0.4,0.0,0.1,0.1
2186,2020,0.6,0.4,1.0,1.0,1.2,0.6,2.0,0.2,0.0
2187,2020,1.2,1.7,2.9,1.1,0.6,1.5,0.4,0.5,0.2
2413,2020,1.5,4.2,5.7,1.9,4.6,2.2,2.1,3.6,0.3
2670,2020,0.5,0.7,1.2,1.1,0.6,0.8,0.8,0.6,0.1
2671,2020,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,2020,3.6,3.5,7.2,2.3,3.1,2.1,1.5,1.9,0.6
2896,2020,0.7,2.0,2.7,1.0,0.6,1.5,0.4,0.7,0.1
2672,2020,1.9,3.7,5.5,2.3,4.2,4.9,0.9,1.4,0.2
2673,2020,0.5,0.6,1.1,1.1,0.1,0.1,1.0,0.0,0.0
2897,2020,1.3,1.1,2.4,2.1,0.3,0.7,0.5,0.5,0.0
2675,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,2020,0.3,1.0,1.3,1.0,1.4,0.8,1.7,0.5,0.0
2898,2020,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2899,2020,0.1,0.4,0.5,0.6,0.4,0.9,0.4,0.2,0.0
2188,2020,0.4,1.3,1.7,2.1,2.1,2.5,0.8,2.2,0.3
2417,2020,2.0,2.9,4.9,3.0,2.3,3.3,0.7,2.0,0.1
2900,2020,0.8,1.3,2.2,1.8,0.3,0.9,0.3,0.8,0.0
2189,2020,1.9,4.8,6.7,1.7,2.0,1.9,1.1,0.9,0.4
2677,2020,1.1,0.8,1.9,1.0,0.2,0.8,0.3,0.4,0.3
2678,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,2020,3.0,2.2,5.2,2.0,0.9,0.9,1.0,0.5,0.1
2419,2020,1.1,2.7,3.8,1.9,1.7,1.0,1.7,1.1,0.1
2901,2020,1.2,3.9,5.1,1.0,0.2,0.7,0.3,0.5,0.1
2902,2020,2.1,6.8,8.9,2.4,2.1,5.4,0.4,0.8,0.6
2903,2020,1.3,3.0,4.4,2.0,1.7,2.2,0.8,1.3,0.1
2194,2020,0.3,3.1,3.4,2.1,0.8,1.3,0.6,1.6,0.1
2679,2020,0.2,2.1,2.3,1.4,1.0,1.7,0.6,0.8,0.0
2904,2020,0.9,3.2,4.1,2.2,0.8,2.2,0.4,0.5,0.3
2905,2020,0.1,2.3,2.4,1.0,0.5,1.1,0.4,0.2,0.1
2524,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,2020,0.0,0.3,0.3,0.6,0.1,0.0,0.0,0.0,0.0
2193,2020,0.9,4.1,4.9,2.1,3.4,3.7,0.9,1.6,0.3
2424,2020,2.9,5.2,8.0,3.2,1.3,3.5,0.4,1.1,0.4
2906,2020,1.0,1.3,2.3,1.0,0.0,1.0,0.0,1.0,0.3
2681,2020,0.7,1.1,1.8,1.9,0.0,0.5,0.1,0.3,0.4
2907,2020,0.7,2.0,2.6,1.3,1.3,1.7,0.8,0.4,0.1
2517,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,2020,1.1,4.3,5.4,1.5,2.8,2.0,1.4,1.0,0.2
2199,2020,0.8,2.2,3.0,2.1,0.9,2.1,0.4,0.5,1.1
2682,2020,0.4,1.8,2.3,0.8,1.3,1.7,0.8,0.8,0.3
2427,2020,0.7,2.0,2.7,1.0,0.7,1.0,0.7,0.5,0.2
2406,2020,0.4,2.9,3.3,1.7,0.9,1.2,0.7,0.3,0.0
2200,2020,0.7,3.4,4.0,2.0,2.7,3.0,0.9,1.1,0.0
2909,2020,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
2910,2020,0.3,0.3,0.6,0.3,0.2,0.3,0.7,0.2,0.0
2203,2020,1.2,3.4,4.6,1.5,0.7,1.4,0.5,0.5,0.5
2911,2020,1.6,4.4,6.0,0.5,1.3,1.2,1.1,1.0,2.4
2204,2020,0.9,2.1,3.0,1.3,3.4,1.6,2.1,1.5,0.7
2205,2020,0.4,0.6,1.0,0.3,0.0,0.2,0.0,0.1,0.1
2912,2020,0.2,0.3,0.5,0.2,0.2,0.4,0.5,0.3,0.0
2685,2020,1.2,2.5,3.7,3.0,1.4,1.5,0.9,1.4,0.1
2913,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,2020,1.4,2.8,4.2,2.2,1.8,1.7,1.0,1.9,0.3
2429,2020,1.7,3.4,5.0,2.2,2.9,1.9,1.5,1.0,0.0
2686,2020,2.4,5.9,8.3,2.5,2.7,3.1,0.9,3.6,0.8
2914,2020,1.0,2.2,3.2,2.4,1.9,1.8,1.1,0.7,0.4
2207,2020,0.8,1.9,2.7,2.0,1.5,1.2,1.3,0.5,0.1
2915,2020,0.1,0.3,0.3,0.2,0.1,0.3,0.4,0.1,0.0
2916,2020,0.5,0.9,1.4,0.5,0.3,0.4,0.8,0.4,0.0
2917,2020,0.1,0.9,1.0,0.7,0.7,0.9,0.8,0.5,0.0
2431,2020,1.2,2.2,3.4,1.8,0.4,0.7,0.5,0.9,0.6
2208,2020,2.5,4.5,6.9,2.3,1.8,1.3,1.4,1.0,0.7
2918,2020,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0
2919,2020,0.1,1.7,1.7,1.1,1.1,1.6,0.7,0.7,0.0
2920,2020,0.6,1.1,1.7,0.9,0.9,1.0,0.9,0.4,0.1
2689,2020,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2921,2020,0.5,1.0,1.6,1.1,0.9,2.0,0.5,0.5,0.0
2434,2020,0.3,3.9,4.2,1.3,2.3,1.8,1.3,0.8,0.0
2922,2020,0.7,0.5,1.2,1.0,0.4,0.3,1.5,0.1,0.1
2435,2020,0.7,1.8,2.5,1.3,0.9,2.0,0.5,0.9,0.1
2923,2020,0.5,1.9,2.4,0.7,0.6,1.5,0.4,0.6,0.1
2440,2020,0.0,0.3,0.3,1.0,0.0,0.3,0.0,0.3,0.0
2924,2020,0.3,1.5,1.8,1.2,0.2,1.1,0.2,0.2,0.0
2210,2020,1.4,5.1,6.6,2.3,0.9,1.4,0.7,0.8,0.9
2433,2020,2.5,4.1,6.5,2.1,2.3,2.1,1.1,1.7,0.2
2222,2020,0.8,3.0,3.8,1.8,1.5,2.8,0.5,0.7,0.3
2925,2020,1.5,2.7,4.2,1.5,1.0,2.1,0.5,1.0,0.1
2690,2020,0.9,1.5,2.4,1.3,0.4,0.7,0.6,0.4,0.1
2926,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,2020,1.3,1.7,3.0,1.5,1.9,2.0,0.9,1.3,0.0
2928,2020,0.3,1.9,2.1,0.6,1.6,1.6,1.0,0.6,0.1
2929,2020,0.7,2.5,3.3,1.8,1.1,2.7,0.4,1.1,0.1
2930,2020,0.9,1.6,2.5,1.8,1.1,2.1,0.5,0.7,0.1
2931,2020,0.7,1.0,1.7,1.0,0.7,1.9,0.4,0.6,0.1
2932,2020,0.3,2.9,3.2,1.8,1.0,2.0,0.5,0.9,0.1
2933,2020,2.0,3.7,5.6,3.2,0.8,4.0,0.2,1.7,0.7
2934,2020,0.6,1.2,1.8,0.4,0.0,0.2,0.0,0.3,0.1
2935,2020,2.5,2.1,4.6,2.2,0.5,2.2,0.2,1.5,0.3
2936,2020,2.1,3.2,5.3,2.5,0.4,1.1,0.4,0.7,0.4
2937,2020,2.4,4.4,6.8,3.3,0.9,2.4,0.4,1.0,0.4
